assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
7091,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL622770,,BAO_0000218,178.0,,CLD0
7092,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL622771,,BAO_0000218,178.0,,CLD0
7093,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL622772,,BAO_0000218,178.0,,CLD0
7094,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL622773,,BAO_0000218,178.0,,CLD0
7095,10107,Biodistribution of intravenously injected [82Br]-labeled compound in blood of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL622774,,BAO_0000218,178.0,,CLD0
7096,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,In vivo,,Mus musculus,10090.0,,Bone element,,,50594,N,1,Intermediate,1,,CHEMBL621725,,BAO_0000218,1474.0,,CLD0
7097,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,A,In vivo,,Mus musculus,10090.0,,Bone element,,,50594,N,1,Intermediate,1,,CHEMBL621726,,BAO_0000218,1474.0,,CLD0
7098,15608,cytotoxic activity toward A2780 ovarian human cell line resistant (R) to cisplatin in experiment 8,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL621727,478.0,BAO_0000219,,,CLD0
7099,3290,In vitro cytotoxicity against human ovarian carcinoma cell line A2780 using sulforhodamine B (SRB) assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622413,478.0,BAO_0000219,,,CLD0
7100,2859,Compound was evaluated for cytotoxicity against A2780 cell line,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622414,478.0,BAO_0000219,,,CLD0
7101,15688,Inhibition of A2780 cell clonogenic assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622415,478.0,BAO_0000219,,,CLD0
7102,5642,Cytotoxic effect on ovarian cancer cell line (A2780),F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL884001,478.0,BAO_0000219,,,CLD0
7103,6633,Concentration required to inhibit A2780 cell growth when compared with control after incubation for 96 hr at 37 C,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622416,478.0,BAO_0000219,,,CLD0
7104,3906,"MDR-reversing activity was measured by vincristine accumulation in the multidrug resistant 2780AD, a subline of A2780 ovarian carcinoma cells at 10 mg/mL",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622417,478.0,BAO_0000219,,,CLD0
7105,6788,50% growth inhibition of A2780 (Human ovarian carcinoma) cell line compared with untreated control cells,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622590,478.0,BAO_0000219,,,CLD0
7106,17582,Antiproliferative activity against human A2780 cells,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622591,478.0,BAO_0000219,,,CLD0
7107,17764,Inhibition of human A2780 cell proliferation,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622592,478.0,BAO_0000219,,,CLD0
7108,17764,Antiproliferative effect against human A2780 cell line was determined in a whole cell 72 hr cytotoxicity assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622593,478.0,BAO_0000219,,,CLD0
7109,17764,Inhibition of human A2780 cell proliferation (No data),F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622594,478.0,BAO_0000219,,,CLD0
7110,2815,Cell cytotoxicity was determined against human ovarian cancer (A2780) cell line,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622595,478.0,BAO_0000219,,,CLD0
7111,16930,Compound was evaluated against human Ovarian carcinoma cell line A2780,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622596,478.0,BAO_0000219,,,CLD0
7112,17777,Growth inhibition against A2780 wild-type ovarian cell lines,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622597,478.0,BAO_0000219,,,CLD0
7113,17777,Compound was evaluated for growth inhibition against A2780 wild-type ovarian cell lines; No data,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622598,478.0,BAO_0000219,,,CLD0
7114,16936,Inhibition of tubulin polymerization in human ovarian cancer cell lines,F,,,Homo sapiens,9606.0,,,Cancer cell lines,,104766,D,5,Autocuration,1,,CHEMBL622599,1015.0,BAO_0000219,,,CLD0
7115,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622600,478.0,BAO_0000219,,,CLD0
7116,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780-R,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622601,478.0,BAO_0000219,,,CLD0
7117,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622602,478.0,BAO_0000219,,,CLD0
7118,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780-R,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622603,478.0,BAO_0000219,,,CLD0
7119,15292,Compound was tested for inhibitory activity against A2780 human ovarian carcinoma cell line; activity expressed in Mean IC50 values,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622604,478.0,BAO_0000219,,,CLD0
7120,15292,Compound was tested for inhibitory activity against A2780cisR human ovarian carcinoma cell line; activity expressed in Mean IC50 values,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622605,478.0,BAO_0000219,,,CLD0
7121,15069,In vitro inhibition of human ovarian cell line A2780,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL622606,478.0,BAO_0000219,,,CLD0
7122,15069,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL619463,478.0,BAO_0000219,,,CLD0
7123,14073,Concentration of compound to inhibit the growth of human A2780 ovarian carcinoma cells(in vitro),F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL619464,478.0,BAO_0000219,,,CLD0
7124,14553,Concentration required to inhibit A2780-cell growth by 50%,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL619465,478.0,BAO_0000219,,,CLD0
7125,13040,Concentration required to inhibit the cell growth by 50 % after 96 hr A2780 leukemic cells.,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL619466,478.0,BAO_0000219,,,CLD0
7126,6891,Cytotoxic effect on human ovarian (A2780) cancer cell line,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL619467,478.0,BAO_0000219,,,CLD0
7127,15569,Cytotoxic activity in a panel of Human ovarian tumor A2780 cell line after 96h of drug exposure,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL619468,478.0,BAO_0000219,,,CLD0
7128,14190,Cytotoxic potency required to inhibit A2780 cell growth by 50% after cell drug contact for 96 hrs,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL619469,478.0,BAO_0000219,,,CLD0
7129,15014,Cytotoxicity measured in human ovarian cell line A2780 using sulforhodamine B (SRB) assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL619470,478.0,BAO_0000219,,,CLD0
7130,15014,Cytotoxicity activity of the compound was measured in human ovarian cell line A2780 using sulforhodamine B (SRB) assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL619471,478.0,BAO_0000219,,,CLD0
7131,17496,Cytotoxicity against human ovarian carcinoma A2780 cell line,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL619472,478.0,BAO_0000219,,,CLD0
7132,13617,"Cytotoxicity against A2780-C25, oxaliplatin-resistant Ovarian carcinoma cell line",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL619473,478.0,BAO_0000219,,,CLD0
7133,13617,"Cytotoxicity against A2780-CP3, cisplatin-resistant Ovarian carcinoma cell line",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL874368,478.0,BAO_0000219,,,CLD0
7134,13617,"Cytotoxicity against A2780-DX5, Doxorubicin-resistant Ovarian carcinoma cell line",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL884003,478.0,BAO_0000219,,,CLD0
7135,13617,"Cytotoxicity against A2780-WT, human ovarian carcinoma cell line",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622690,478.0,BAO_0000219,,,CLD0
7136,17672,Cytotoxicity against ovarian carcinoma A2780 tumor cell lines,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622691,478.0,BAO_0000219,,,CLD0
7137,4544,Dose of required to inhibit growth of cisplatin resistant human ovarian carcinoma (A2780 cisR) cell line with compound free controls as measured by the sulforhodamine B growth delay assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL622692,478.0,BAO_0000219,,,CLD0
7138,4544,Dose of required to inhibit growth of human ovarian carcinoma (A2780) cell line with compound free controls as measured by the sulforhodamine B growth delay assay,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL623406,478.0,BAO_0000219,,,CLD0
7139,16317,"Growth inhibition in human ovarian carcinoma cell line (A2780cisR,cisplatin-resistant) using the 96 hour exposure sulforhodamine B (SRB) growth delay assay",F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL884004,478.0,BAO_0000219,,,CLD0
7140,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL623407,478.0,BAO_0000219,,,CLD0
7141,13978,In vitro Growth Inhibitory activity against A2780 Human ovarian cancer cell line,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL623408,478.0,BAO_0000219,,,CLD0
7142,12989,In vitro antitumor activity against A2780 cell line.,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL623409,478.0,BAO_0000219,,,CLD0
7143,5574,In vitro cytotoxic activity against human tumor cell line A2780 after incubation for 96 hours,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Intermediate,1,,CHEMBL623410,478.0,BAO_0000219,,,CLD0
7144,13528,In vitro cytotoxicity against A2780 human ovarian cancer cell line,F,,,Homo sapiens,9606.0,,,A2780,,81034,N,1,Expert,1,,CHEMBL623576,478.0,BAO_0000219,,,CLD0
7145,12782,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623577,626.0,BAO_0000219,,,CLD0
7146,14255,The IC50 value was measured on ACHN cell line in renal tumor type.,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623578,626.0,BAO_0000219,,,CLD0
7147,16364,Concentration required for killing 50% of cells of renal ACHN cell lines was determined in vitro,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623579,626.0,BAO_0000219,,,CLD0
7148,17376,In vitro lethal concentration against most sensitive ACHN cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Expert,1,,CHEMBL623580,626.0,BAO_0000219,,,CLD0
7149,12016,Tested for cytotoxic activity against renal cancer ACHN cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623581,626.0,BAO_0000219,,,CLD0
7150,6058,Compound tested for growth inhibition of renal cancer cell line ACHN,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL857456,626.0,BAO_0000219,,,CLD0
7151,17708,Compound was tested for 50% growth inhibition against human renal cancer ACHN cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623582,626.0,BAO_0000219,,,CLD0
7152,15176,Growth inhibition of the ACHN Renal cancer cell line for 2-day in vitro assay.,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623583,626.0,BAO_0000219,,,CLD0
7153,2806,In vitro anticancer activity against ACHN renal cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623584,626.0,BAO_0000219,,,CLD0
7154,15300,In vitro antitumor activity against Renal cancer ACHN cell lines by 6-day assay,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623585,626.0,BAO_0000219,,,CLD0
7155,16364,Percent selectivity was evaluated in renal ACHN cell lines,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623586,626.0,BAO_0000219,,,CLD0
7156,13859,In vitro inhibitory activity against renal ACHN cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623587,626.0,BAO_0000219,,,CLD0
7157,11970,Tested for cytotoxicity against ACHN cell lines in renal cancer,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL875279,626.0,BAO_0000219,,,CLD0
7158,2450,Tested for the in vitro cytotoxicity against ACHN renal cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623588,626.0,BAO_0000219,,,CLD0
7159,12696,In vitro anti tumor activity against human tumor Renal cancer cell lines was determined,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623589,626.0,BAO_0000219,,,CLD0
7160,12400,Tested in vitro for cytotoxicity in ACHN cell line of Renal cancer,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623590,626.0,BAO_0000219,,,CLD0
7161,12888,Cytotoxic effect on renal cancer line ACHN,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Expert,1,,CHEMBL623591,626.0,BAO_0000219,,,CLD0
7162,3156,In vitro anti-cancer activity against ACHN(Renal) human tumor cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623592,626.0,BAO_0000219,,,CLD0
7163,3381,In vitro inhibition of Renal Cancer ACHN cell lines,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623593,626.0,BAO_0000219,,,CLD0
7164,16747,Antitumor activity against human renal adenocarcinoma ACHN cells,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL623594,626.0,BAO_0000219,,,CLD0
7165,16748,Antitumor activity against human renal adenocarcinoma ACHN cells.,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Expert,1,,CHEMBL621833,626.0,BAO_0000219,,,CLD0
7166,12062,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL621834,626.0,BAO_0000219,,,CLD0
7167,14769,Compound was evaluated for in vitro activity against ACHN kidney cell lines (Human tumor cells ),F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL621835,626.0,BAO_0000219,,,CLD0
7168,15895,"Cytotoxicity against NCI tumor panel, ACHN renal cancer cell line",F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL621836,626.0,BAO_0000219,,,CLD0
7169,17376,Concentration of compound that cause 50% cytotoxicity of ACHN renal cancer cell line,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL621837,626.0,BAO_0000219,,,CLD0
7170,14882,Compound was tested for antitumor activity against ACHN renal cancer cell line(molar concentration that inhibits 50% net cell growth).,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL875280,626.0,BAO_0000219,,,CLD0
7171,14882,Compound was tested for antitumor activity against ACHN renal cancer cell line(molar concentration leading to 50% net cell death).,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL621838,626.0,BAO_0000219,,,CLD0
7172,15661,Cytotoxicity was tested against renal cancer ACHN tumor cell lines.,F,,,Homo sapiens,9606.0,,,ACHN,,80025,N,1,Intermediate,1,,CHEMBL621839,626.0,BAO_0000219,,,CLD0
7173,9680,Keff is the effective biomolecular rate constant on paraxon for reactivation at pH 7.8 at 25 degree Centigrade,A,,,,,,,,,22224,U,0,Autocuration,1,,CHEMBL621840,,BAO_0000019,,,CLD0
7174,14579,Compound tested for relative response using 1 uM ACh as agonist against AChM1 receptor.,F,,,,,,,,,10647,H,8,Autocuration,1,,CHEMBL621841,,BAO_0000019,,,CLD0
7175,17290,Antiviral activity against AD169 strain of cytomegalovirus (CMV) in HEL (human erythroleukemia) cells.,F,,,Cytomegalovirus,10358.0,,,HEL,,50529,N,1,Expert,1,,CHEMBL622979,468.0,BAO_0000218,,,CLD0
7176,17290,Antiviral activity against AD169 strain of cytomegalovirus (CMV); ND=No data,F,,,Cytomegalovirus,10358.0,,,,,50529,N,1,Intermediate,1,,CHEMBL876595,,BAO_0000218,,,CLD0
7177,15891,Compound was evaluated for its inhibitory activity against calf intestinal Adenosine deaminase (ADA),B,,,,,,,,,12159,H,8,Autocuration,1,,CHEMBL620221,,BAO_0000357,,,CLD0
7178,15890,Evaluated for the inhibition of calf intestinal Adenosine deaminase (ADA),B,,,,,,,,,12159,H,8,Autocuration,1,,CHEMBL620222,,BAO_0000357,,,CLD0
7179,3801,Inhibitory activity against ovarian tumor cell line ADDP after 72 hr continuous exposure to compound,F,,,Bos taurus,9913.0,,,ADDP cell line,,80670,N,1,Intermediate,1,,CHEMBL620506,979.0,BAO_0000219,,,CLD0
7180,9222,Tumor growth inhibition activity after subcutaneous transplanted tumor in ADJ-PC6 plasmacytoma cells,F,,,Mus musculus,10090.0,,Plasma,ADJ/PC6,,80671,N,1,Intermediate,1,,CHEMBL620507,980.0,BAO_0000219,1969.0,,CLD0
7181,9222,Tumor growth inhibition activity after subcutaneously transplanted tumor in ADJ-PC6 plasmacytoma cells,F,,,Mus musculus,10090.0,,Plasma,ADJ/PC6,,80671,N,1,Intermediate,1,,CHEMBL620508,980.0,BAO_0000219,1969.0,,CLD0
7182,7257,"Compound was tested for dose producing 90% reduction in tumor weight, in ADJ/PC6 mouse plasma cell tumor",F,,,Mus musculus,10090.0,,Plasma,ADJ/PC6,,80671,N,1,Intermediate,1,,CHEMBL620509,980.0,BAO_0000219,1969.0,,CLD0
7183,7257,Compound was tested for inhibition against ADJ/PC6 mouse plasma cell tumor at the dose of 320 mg/Kg,F,,,Mus musculus,10090.0,,Plasma,ADJ/PC6,,80671,N,1,Intermediate,1,,CHEMBL620510,980.0,BAO_0000219,1969.0,,CLD0
7184,7257,Compound was tested for dose required to kill 50 % of ADJ/PC6 mouse plasma cell tumor in a group,A,,,Mus musculus,10090.0,,Plasma,ADJ/PC6,,80671,N,1,Intermediate,1,,CHEMBL620511,980.0,BAO_0000219,1969.0,,CLD0
7185,8084,In vitro incorporation of the [3H]thymidine into the ADJ/PC6 Plasmacytoma cells,F,,,Mus musculus,10090.0,,,ADJ/PC6,,80671,N,1,Intermediate,1,,CHEMBL620512,980.0,BAO_0000219,,,CLD0
7186,14943,Tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma,F,,,Mus musculus,10090.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620513,,BAO_0000366,1969.0,,CLD0
7187,14943,The compound was tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma; Not determined,F,,,Mus musculus,10090.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620514,,BAO_0000366,1969.0,,CLD0
7188,14943,Tested for cytotoxicity against ADJ/PC6 plasmacytoma,F,,,Mus musculus,10090.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620515,,BAO_0000366,1969.0,,CLD0
7189,10524,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),A,In vivo,,Bacillus subtilis,1423.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620516,,BAO_0000218,,,CLD0
7190,3546,AUC value in dog after IV administration at a dose of 5 mg/kg,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL620517,,BAO_0000218,1969.0,,CLD0
7191,3546,AUC value in dog after oral administration at a dose of 5 mg/kg,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL620518,,BAO_0000218,1969.0,,CLD0
7192,3546,Cmax value in dog after oral administration at a dose of 5 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL620519,,BAO_0000218,,,CLD0
7193,3546,Bioavailability in dog after oral administration at a dose of 5 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL621386,,BAO_0000218,,,CLD0
