drugind_id,record_id,molregno,max_phase_for_ind,mesh_id,mesh_heading,efo_id,efo_term
53991,1696699,1381190,3.0,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus
53992,1696867,1381358,3.0,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
53993,1702521,582954,1.0,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
53994,1697523,1380924,2.0,D013274,Stomach Neoplasms,EFO:0000503,gastric adenocarcinoma
53995,2795290,489525,2.0,D009373,"Neoplasms, Germ Cell and Embryonal",EFO:0000514,germ cell tumor
53996,1702374,433425,3.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
54001,2792715,674441,3.0,D007246,Infertility,EFO:0000545,infertility
54004,2473611,2464685,2.0,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
54005,2792705,1051118,2.0,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
54006,2793332,2262,2.0,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
54008,1697523,1380924,1.0,D008223,Lymphoma,EFO:0000574,lymphoma
54009,2472715,2464684,1.0,D008223,Lymphoma,EFO:0000574,lymphoma
54012,2473043,1926959,2.0,D009369,Neoplasms,EFO:0000616,neoplasm
54013,2473339,1927092,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54014,2473564,1927170,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54015,2473265,707528,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54016,1707070,1381985,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54017,2472778,1926815,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54018,2794668,20027,3.0,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
54019,1701390,1377225,2.0,D011565,Psoriasis,EFO:0000676,psoriasis
54020,1696371,1380774,1.0,D011565,Psoriasis,EFO:0000676,psoriasis
54021,2473155,2089491,1.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54022,2473335,1927090,1.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54023,2473561,2007613,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54024,2794249,2096425,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54027,1696835,1381326,1.0,D020521,Stroke,EFO:0000712,stroke
54028,1702521,582954,2.0,D003093,"Colitis, Ulcerative",EFO:0000729,ulcerative colitis
54029,1390839,675786,4.0,D003093,"Colitis, Ulcerative",EFO:0000729,ulcerative colitis
54030,1703496,228121,2.0,D014777,Virus Diseases,EFO:0000763,viral disease
54031,1696650,1381141,2.0,D015658,HIV Infections,EFO:0000764,HIV infection
54032,1701435,1377258,2.0,D054990,Idiopathic Pulmonary Fibrosis,EFO:0000768,idiopathic pulmonary fibrosis
54033,1394675,1153494,2.0,D009220,Myositis,EFO:0000783,myositis
54037,1702482,1377905,2.0,D009765,Obesity,EFO:0001073,obesity
54038,1696699,1381190,2.0,D009765,Obesity,EFO:0001073,obesity
54039,1696191,1380509,2.0,D009765,Obesity,EFO:0001073,obesity
54042,1976818,1626777,3.0,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
54043,2583179,318390,2.0,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
54046,2795492,2039206,1.0,D008107,Liver Diseases,EFO:0001421,liver disease
54058,1696503,1380996,2.0,D001171,"Arthritis, Juvenile",EFO:0002609,juvenile idiopathic arthritis
54059,2790823,38833,2.0,D019970,Cocaine-Related Disorders,EFO:0002610,cocaine dependence
54060,1704070,116848,2.0,D019970,Cocaine-Related Disorders,EFO:0002610,cocaine dependence
54061,2473591,568340,1.0,D008545,Melanoma,EFO:0002617,metastatic melanoma
54062,1702338,511465,3.0,D010190,Pancreatic Neoplasms,EFO:0002618,pancreatic carcinoma
54065,1696456,675360,2.0,D004938,Esophageal Neoplasms,EFO:0002916,esophageal carcinoma
54066,2473024,1677558,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
54067,2472761,1980188,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
54068,1696714,1381205,1.0,D015212,Inflammatory Bowel Diseases,EFO:0003767,inflammatory bowel disease
54070,1697452,1380855,2.0,D015535,"Arthritis, Psoriatic",EFO:0003778,psoriatic arthritis
54073,2473747,1927263,2.0,D010190,Pancreatic Neoplasms,EFO:0003860,pancreatic neoplasm
54074,2793537,14785,3.0,D009062,Mouth Neoplasms,EFO:0003868,mouth neoplasm
54077,1702458,369464,2.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
54078,2793988,14805,1.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
54079,1344998,675483,0.5,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
54085,1702120,1362,4.0,D000152,Acne Vulgaris,EFO:0003894,acne
54086,1696191,1380509,3.0,D050197,Atherosclerosis,EFO:0003914,atherosclerosis
54087,2473167,1927016,2.0,D047928,Premature Birth,EFO:0003917,premature birth
54088,2790823,38833,3.0,D050723,"Fractures, Bone",EFO:0003931,bone fracture
54089,1696325,1380729,3.0,D000506,Alopecia Areata,EFO:0004192,alopecia areata
54090,2473027,2197742,2.0,D005922,"Glomerulonephritis, IGA",EFO:0004194,IGA glomerulonephritis
54091,1696191,1380509,3.0,D015228,Hypertriglyceridemia,EFO:0004211,Hypertriglyceridemia
54092,2790778,457398,3.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
54093,2473049,1925392,2.0,D007172,Erectile Dysfunction,EFO:0004234,erectile dysfunction
54095,1703680,80532,3.0,D058729,Peripheral Arterial Disease,EFO:0004265,peripheral arterial disease
54097,2793992,2197621,3.0,D020370,"Osteoarthritis, Knee",EFO:0004616,"osteoarthritis, knee"
54098,1702844,47006,3.0,D007319,Sleep Initiation and Maintenance Disorders,EFO:0004698,insomnia
54099,2795476,3012,3.0,D001007,Anxiety,EFO:0005230,anxiety
54100,1700002,4361,2.0,D000236,Adenoma,EFO:0005406,colorectal adenoma
54101,1696456,675360,3.0,D015595,Skin Aging,EFO:0005422,skin aging
54104,2473320,306619,2.0,D009437,Neuralgia,EFO:0005762,neuropathic pain
54105,2583705,2039371,2.0,D009437,Neuralgia,EFO:0005762,neuropathic pain
54106,2473345,1927096,1.0,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis
54107,1706967,1381905,2.0,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis
54108,2473027,2197742,2.0,D014657,Vasculitis,EFO:0006803,vasculitis
54109,1700790,2832009,2.0,D001989,Bronchiolitis Obliterans,EFO:0007183,bronchiolitis obliterans
54110,1696878,1381369,2.0,D010391,"Pemphigoid, Bullous",EFO:0007187,bullous pemphigoid
54112,1696731,1381222,2.0,D006563,Herpes Zoster Ophthalmicus,EFO:0007403,ophthalmic herpes zoster
54113,1344211,675577,3.0,D010493,Pericarditis,EFO:0007427,pericarditis
54114,1705878,51162,3.0,D016778,"Malaria, Falciparum",EFO:0007444,Plasmodium falciparum malaria
54115,1699677,16973,2.0,D014008,Tinea Pedis,EFO:0007512,tinea pedis
54116,1705333,238336,2.0,D014008,Tinea Pedis,EFO:0007512,tinea pedis
54118,1700790,2832009,2.0,D012128,Respiratory Distress Syndrome,EFO:1000637,acute respiratory distress syndrome
54119,1696111,1380429,2.0,D012128,Respiratory Distress Syndrome,EFO:1000637,acute respiratory distress syndrome
54120,2473582,1927182,2.0,D055948,Sarcopenia,EFO:1000653,sarcopenia
54121,1705242,1037712,1.0,D012004,Rectal Neoplasms,EFO:1000657,rectum cancer
54122,1344036,675579,3.0,D012004,Rectal Neoplasms,EFO:1000657,rectum cancer
54123,1344034,675617,2.0,D017497,Hidradenitis Suppurativa,EFO:1000710,hidradenitis suppurativa
54125,1976823,1626782,2.0,D053201,"Urinary Bladder, Overactive",EFO:1000781,overactive bladder
54126,2473173,1519188,2.0,D003929,Diabetic Neuropathies,EFO:1000783,diabetic neuropathy
54128,1976725,277493,3.0,D015207,"Osteoarthritis, Hip",EFO:1000786,"osteoarthritis, hip"
54129,1390842,699374,2.0,D015207,"Osteoarthritis, Hip",EFO:1000786,"osteoarthritis, hip"
54130,1707048,1381968,3.0,D015207,"Osteoarthritis, Hip",EFO:1000786,"osteoarthritis, hip"
54131,2792986,140107,3.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
54132,1392952,1121939,2.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
54133,1703326,2223,2.0,D019578,Multiple System Atrophy,EFO:1001050,multiple system atrophy
54135,1702521,582954,2.0,D015866,"Uveitis, Posterior",EFO:1001119,posterior uveitis
54136,1696456,675360,3.0,D011928,Raynaud Disease,EFO:1001145,Raynaud disease
54137,2473028,1926949,2.0,D006962,"Hyperparathyroidism, Secondary",EFO:1001173,secondary hyperparathyroidism
54139,1390841,699373,2.0,D014605,Uveitis,EFO:1001231,uveitis
54140,1699434,371561,3.0,D057873,Peri-Implantitis,EFO:1001390,Peri-Implantitis
54141,2793383,363589,3.0,D017719,Diabetic Foot,EFO:1001459,diabetic foot
54142,1699347,3683,1.0,D017719,Diabetic Foot,EFO:1001459,diabetic foot
54143,1702458,369464,2.0,D017719,Diabetic Foot,EFO:1001459,diabetic foot
54144,1702374,433425,2.0,D018316,Gliosarcoma,EFO:1001465,gliosarcoma
54145,2473051,2039319,4.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
54146,2473459,511261,2.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
54147,1697004,1381495,2.0,D015266,"Carcinoma, Merkel Cell",EFO:1001471,Merkel cell skin cancer
54150,2794902,410802,1.0,D058186,Acute Kidney Injury,HP:0001919,Acute kidney injury
54152,1702677,1378025,4.0,D003248,Constipation,HP:0002019,Constipation
54157,1705296,688685,2.0,D006470,Hemorrhage,MP:0001914,hemorrhage
54165,2473459,511261,2.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
54166,1394676,1153495,3.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
54167,2795290,489525,2.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
54168,2473043,1926959,1.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
54169,2472929,1926903,2.0,D006689,Hodgkin Disease,EFO:0000183,Hodgkins lymphoma
54170,1705296,688685,2.0,D024821,Metabolic Syndrome,EFO:0000195,metabolic syndrome
54172,1706716,1381726,2.0,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
54173,2792891,336913,3.0,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
54177,1392965,1121952,4.0,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema
54196,1696513,1381004,2.0,D005910,Glioma,EFO:0000326,central nervous system cancer
54197,2795290,489525,2.0,D002813,Chondrosarcoma,EFO:0000333,chondrosarcoma
54198,3490096,2486578,2.0,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
54203,2583604,2039345,2.0,D003424,Crohn Disease,EFO:0000384,Crohn's disease
54204,2472898,2739460,2.0,D003928,Diabetic Nephropathies,EFO:0000401,diabetic nephropathy
54205,2473104,1724957,2.0,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
54206,1702458,369464,2.0,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
54207,1706716,1381726,2.0,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
54208,1696191,1380509,2.0,D004827,Epilepsy,EFO:0000474,epilepsy
54209,1706431,1153572,2.0,D013920,"Thrombocythemia, Essential",EFO:0000479,essential thrombocythemia
54212,2790778,457398,2.0,D007938,Leukemia,EFO:0000565,leukemia
54213,1937943,1592320,2.0,D007938,Leukemia,EFO:0000565,leukemia
54214,2792865,1413247,2.0,D007938,Leukemia,EFO:0000565,leukemia
54215,2472886,311715,2.0,D007938,Leukemia,EFO:0000565,leukemia
54217,2472716,1926781,1.0,D008223,Lymphoma,EFO:0000574,lymphoma
54218,2473463,1619524,1.0,D008223,Lymphoma,EFO:0000574,lymphoma
54220,2473571,2025427,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54221,2473327,1927085,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54222,2473190,2324865,2.0,D009369,Neoplasms,EFO:0000616,neoplasm
54223,2473695,1927234,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54224,2473104,1724957,4.0,D009369,Neoplasms,EFO:0000616,neoplasm
54225,2472730,2349629,2.0,D009369,Neoplasms,EFO:0000616,neoplasm
54226,1976776,1626767,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54227,2472928,2169859,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54228,2472749,1102616,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54229,2473565,1117805,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54230,2473153,2803165,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54231,1392914,1121901,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54232,2473152,1927004,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54233,2473576,1927179,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54234,2473684,1927227,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54235,2473187,1060577,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
54236,2793992,2197621,0.5,D010518,Periodontitis,EFO:0000649,periodontitis
54237,2790823,38833,1.0,D001523,Mental Disorders,EFO:0000677,mental or behavioural disorder
54239,2473717,1927247,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54240,2473729,2351985,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54241,2139021,1763571,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54242,1937943,1592320,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
54245,1392921,1121908,1.0,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
54246,2472878,1297331,2.0,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
54247,2473145,1673970,2.0,D002294,"Carcinoma, Squamous Cell",EFO:0000708,squamous cell lung carcinoma
54248,1706967,1381905,2.0,D012595,"Scleroderma, Systemic",EFO:0000717,systemic scleroderma
54249,1697032,1380217,2.0,D003093,"Colitis, Ulcerative",EFO:0000729,ulcerative colitis
54250,2473155,2089491,2.0,D008545,Melanoma,EFO:0000756,melanoma
54251,2793988,14805,2.0,D008545,Melanoma,EFO:0000756,melanoma
54252,2473476,1075798,2.0,D015658,HIV Infections,EFO:0000764,HIV infection
54257,2139040,1763586,1.0,D009767,"Obesity, Morbid",EFO:0001074,morbid obesity
54269,2473353,2335161,2.0,D013964,Thyroid Neoplasms,EFO:0002892,thyroid carcinoma
54271,2794844,598402,2.0,D011247,Pregnancy,EFO:0002950,pregnancy
54272,1704070,116848,2.0,D006526,Hepatitis C,EFO:0003047,hepatitis C virus infection
54273,1702428,697236,1.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
54274,2792979,699372,3.0,D001321,Autistic Disorder,EFO:0003758,autism
54275,1701569,1377355,3.0,D002561,Cerebrovascular Disorders,EFO:0003763,cerebrovascular disorder
54276,1706983,1381915,1.0,D015535,"Arthritis, Psoriatic",EFO:0003778,psoriatic arthritis
54277,2794902,410802,3.0,D008171,Lung Diseases,EFO:0003818,lung disease
54278,2472908,1926888,2.0,D010146,Pain,EFO:0003843,pain
54279,2472754,1926802,2.0,D010146,Pain,EFO:0003843,pain
54280,2473304,1927070,2.0,D010146,Pain,EFO:0003843,pain
54283,2791398,47447,3.0,D010146,Pain,EFO:0003843,pain
54284,2795290,489525,2.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
54285,2473592,1927190,1.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
54288,2583706,2039372,2.0,D001289,Attention Deficit Disorder with Hyperactivity,EFO:0003888,attention deficit hyperactivity disorder
54289,2583007,2039198,3.0,D010051,Ovarian Neoplasms,EFO:0003893,ovarian neoplasm
54290,2794232,6005,2.0,D047928,Premature Birth,EFO:0003917,premature birth
54291,2794625,122170,2.0,D020181,"Sleep Apnea, Obstructive",EFO:0003918,obstructive sleep apnea
54293,2472894,1607023,2.0,D020529,"Multiple Sclerosis, Relapsing-Remitting",EFO:0003929,relapsing-remitting multiple sclerosis
54294,2791398,47447,4.0,D006255,"Rhinitis, Allergic, Seasonal",EFO:0003956,seasonal allergic rhinitis
54296,2139039,554350,2.0,D002280,"Carcinoma, Basal Cell",EFO:0004193,basal cell carcinoma
54297,1392870,1121857,3.0,D005922,"Glomerulonephritis, IGA",EFO:0004194,IGA glomerulonephritis
54299,2793537,14785,1.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
54300,2473019,1926946,2.0,D016889,Endometrial Neoplasms,EFO:0004230,endometrial neoplasm
54302,2472686,1926766,2.0,D009771,Obsessive-Compulsive Disorder,EFO:0004242,obsessive-compulsive disorder
54303,2472889,714130,2.0,D009303,Nasopharyngeal Neoplasms,EFO:0004252,nasopharyngeal neoplasm
54305,2472979,1926919,1.0,D058729,Peripheral Arterial Disease,EFO:0004265,peripheral arterial disease
54306,1344936,675434,1.0,D058729,Peripheral Arterial Disease,EFO:0004265,peripheral arterial disease
54308,2792095,66029,2.0,D016540,Smoking Cessation,EFO:0004319,smoking cessation
54312,1698619,44905,3.0,D007319,Sleep Initiation and Maintenance Disorders,EFO:0004698,insomnia
54316,1702124,405103,1.0,D010033,Otitis Media,EFO:0004992,Otitis media
54318,2473161,391061,1.0,D001007,Anxiety,EFO:0005230,anxiety
54319,2790915,34234,3.0,D001007,Anxiety,EFO:0005230,anxiety
54320,1699548,348717,2.0,D001650,Bile Duct Neoplasms,EFO:0005540,bile duct carcinoma
54321,2473103,1926974,3.0,D009437,Neuralgia,EFO:0005762,neuropathic pain
54322,1705448,75901,2.0,D015179,Colorectal Neoplasms,EFO:0005842,colorectal cancer
54323,1343234,675371,0.5,D018979,"Myositis, Inclusion Body",EFO:0007323,inclusion body myositis
54324,1699654,411450,2.0,D016778,"Malaria, Falciparum",EFO:0007444,Plasmodium falciparum malaria
54327,1702752,608601,1.0,D012004,Rectal Neoplasms,EFO:1000657,rectum cancer
54328,1699434,371561,2.0,D007169,Impetigo,EFO:1000714,impetigo
54330,2583703,2039369,2.0,D012628,"Dermatitis, Seborrheic",EFO:1000764,seborrheic dermatitis
54332,1706155,675727,3.0,D003929,Diabetic Neuropathies,EFO:1000783,diabetic neuropathy
54334,1390835,675776,1.0,D018917,"Optic Neuropathy, Ischemic",EFO:1000809,anterior ischemic optic neuropathy
54338,1699842,1376119,3.0,D054144,"Heart Failure, Diastolic",EFO:1000899,diastolic heart failure
54342,2794201,2039178,3.0,D012170,Retinal Vein Occlusion,EFO:1001157,retinal vein occlusion
54343,1697339,1380579,2.0,D012170,Retinal Vein Occlusion,EFO:1001157,retinal vein occlusion
54344,1705296,688685,3.0,D012178,Retinopathy of Prematurity,EFO:1001158,retinopathy of prematurity
54345,1706267,694221,2.0,D014277,Trigeminal Neuralgia,EFO:1001219,trigeminal neuralgia
54346,1705139,2832030,3.0,D014605,Uveitis,EFO:1001231,uveitis
54347,2794694,144940,2.0,D014605,Uveitis,EFO:1001231,uveitis
54348,1344998,675483,3.0,D014605,Uveitis,EFO:1001231,uveitis
54349,1705221,329498,2.0,D006519,"Hepatitis, Alcoholic",EFO:1001345,"Hepatitis, Alcoholic"
54350,1699654,411450,2.0,D006519,"Hepatitis, Alcoholic",EFO:1001345,"Hepatitis, Alcoholic"
54351,1937983,1592349,1.0,D018357,Respiratory Syncytial Virus Infections,EFO:1001413,Respiratory Syncytial Virus Infection
54352,2793385,663382,3.0,D012221,"Rhinitis, Allergic, Perennial",EFO:1001417,"Rhinitis, Allergic, Perennial"
54354,1700795,853,2.0,D018316,Gliosarcoma,EFO:1001465,gliosarcoma
54355,1696456,675360,2.0,D049970,Graves Ophthalmopathy,EFO:1001466,Graves ophthalmopathy
54356,1392937,1121924,2.0,D049970,Graves Ophthalmopathy,EFO:1001466,Graves ophthalmopathy
54358,1390840,675787,2.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
54359,1394676,1153495,2.0,D015266,"Carcinoma, Merkel Cell",EFO:1001471,Merkel cell skin cancer
54360,1699354,56713,2.0,D015477,"Leukemia, Myelomonocytic, Chronic",EFO:1001779,chronic myelomonocytic leukemia
54361,1696251,1380656,1.0,D000375,Aging,GO:0007568,aging
54362,1697032,1380217,0.5,D000375,Aging,GO:0007568,aging
54365,2472911,1926891,2.0,D012640,Seizures,HP:0001250,Seizure
54366,1390865,675783,2.0,D000741,"Anemia, Aplastic",HP:0001915,Aplastic anemia
54368,1699347,3683,3.0,D058186,Acute Kidney Injury,HP:0001919,Acute kidney injury
54369,2790723,675136,2.0,D003967,Diarrhea,HP:0002014,Diarrhea
54372,1699793,470953,1.0,D007249,Inflammation,MP:0001845,inflammation
54374,1696641,1381132,2.0,D006470,Hemorrhage,MP:0001914,hemorrhage
54385,3956801,2832776,4.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
54386,2472918,2341467,2.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
54387,2473714,1567700,2.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
54388,2795290,489525,1.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
54389,2472731,699032,2.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
54390,1706270,502152,2.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
