molregno,syn_type,molsyn_id,res_stem_id,synonyms
536521,RESEARCH_CODE,18622,667.0,TCMDC-134990
536486,RESEARCH_CODE,18623,667.0,TCMDC-135012
541582,RESEARCH_CODE,18624,667.0,TCMDC-135018
539729,RESEARCH_CODE,18625,667.0,TCMDC-135026
534606,RESEARCH_CODE,18626,667.0,TCMDC-135027
541193,RESEARCH_CODE,18627,667.0,TCMDC-135028
530325,RESEARCH_CODE,18628,667.0,TCMDC-135034
525405,RESEARCH_CODE,18629,667.0,TCMDC-135039
529944,RESEARCH_CODE,18630,667.0,TCMDC-135041
526871,RESEARCH_CODE,18631,667.0,TCMDC-135047
526379,RESEARCH_CODE,18632,667.0,TCMDC-135054
534557,RESEARCH_CODE,18633,667.0,TCMDC-135059
531567,RESEARCH_CODE,18634,667.0,TCMDC-135067
536274,RESEARCH_CODE,18635,667.0,TCMDC-135068
537084,RESEARCH_CODE,18636,667.0,TCMDC-135099
533412,RESEARCH_CODE,18637,667.0,TCMDC-135103
540250,RESEARCH_CODE,18638,667.0,TCMDC-135121
541877,RESEARCH_CODE,18639,667.0,TCMDC-135152
526910,RESEARCH_CODE,18640,667.0,TCMDC-135154
539835,RESEARCH_CODE,18641,667.0,TCMDC-135155
533176,RESEARCH_CODE,18642,667.0,TCMDC-135173
533374,RESEARCH_CODE,18643,667.0,TCMDC-135174
533731,RESEARCH_CODE,18644,667.0,TCMDC-135176
527843,RESEARCH_CODE,18645,667.0,TCMDC-135180
537682,RESEARCH_CODE,18646,667.0,TCMDC-135194
529474,RESEARCH_CODE,18647,667.0,TCMDC-135197
536197,RESEARCH_CODE,18648,667.0,TCMDC-135199
540719,RESEARCH_CODE,18649,667.0,TCMDC-135205
528471,RESEARCH_CODE,18650,667.0,TCMDC-135209
525339,RESEARCH_CODE,18651,667.0,TCMDC-135210
535845,RESEARCH_CODE,18652,667.0,TCMDC-135221
527229,RESEARCH_CODE,18653,667.0,TCMDC-135230
524733,RESEARCH_CODE,18654,667.0,TCMDC-135235
532216,RESEARCH_CODE,18655,667.0,TCMDC-135243
542114,RESEARCH_CODE,18656,667.0,TCMDC-135251
531588,RESEARCH_CODE,18657,667.0,TCMDC-135252
525158,RESEARCH_CODE,18658,667.0,TCMDC-135272
530309,RESEARCH_CODE,18659,667.0,TCMDC-135273
526458,RESEARCH_CODE,18660,667.0,TCMDC-135275
529078,RESEARCH_CODE,18661,667.0,TCMDC-135278
527263,RESEARCH_CODE,18662,667.0,TCMDC-135291
541330,RESEARCH_CODE,18663,667.0,TCMDC-135321
529607,RESEARCH_CODE,18664,667.0,TCMDC-135329
531795,RESEARCH_CODE,18665,667.0,TCMDC-135346
532867,RESEARCH_CODE,18666,667.0,TCMDC-135355
533435,RESEARCH_CODE,18667,667.0,TCMDC-135356
532840,RESEARCH_CODE,18668,667.0,TCMDC-135364
533358,RESEARCH_CODE,18669,667.0,TCMDC-135373
526573,RESEARCH_CODE,18670,667.0,TCMDC-135376
528591,RESEARCH_CODE,18671,667.0,TCMDC-135379
534778,RESEARCH_CODE,18672,667.0,TCMDC-135384
542926,RESEARCH_CODE,18673,667.0,TCMDC-135388
531405,RESEARCH_CODE,18674,667.0,TCMDC-135404
533983,RESEARCH_CODE,18675,667.0,TCMDC-135409
535184,RESEARCH_CODE,18676,667.0,TCMDC-135456
530705,RESEARCH_CODE,18677,667.0,TCMDC-135458
524974,RESEARCH_CODE,18678,667.0,TCMDC-135470
528149,RESEARCH_CODE,18679,667.0,TCMDC-135473
528931,RESEARCH_CODE,18680,667.0,TCMDC-135474
528930,RESEARCH_CODE,18681,667.0,TCMDC-135475
542560,RESEARCH_CODE,18682,667.0,TCMDC-135480
541181,RESEARCH_CODE,18683,667.0,TCMDC-135489
542253,RESEARCH_CODE,18684,667.0,TCMDC-135493
538296,RESEARCH_CODE,18685,667.0,TCMDC-135498
538365,RESEARCH_CODE,18686,667.0,TCMDC-135506
475034,RESEARCH_CODE,18687,667.0,TCMDC-135507
540895,RESEARCH_CODE,18688,667.0,TCMDC-135527
542324,RESEARCH_CODE,18689,667.0,TCMDC-135529
529858,RESEARCH_CODE,18690,667.0,TCMDC-135530
532537,RESEARCH_CODE,18691,667.0,TCMDC-135538
541833,RESEARCH_CODE,18692,667.0,TCMDC-135540
529853,RESEARCH_CODE,18693,667.0,TCMDC-135544
524552,RESEARCH_CODE,18694,667.0,TCMDC-135546
531996,RESEARCH_CODE,18695,667.0,TCMDC-135549
530456,RESEARCH_CODE,18696,667.0,TCMDC-135553
537997,RESEARCH_CODE,18697,667.0,TCMDC-135558
537878,RESEARCH_CODE,18698,667.0,TCMDC-135561
533642,RESEARCH_CODE,18699,667.0,TCMDC-135571
534895,RESEARCH_CODE,18700,667.0,TCMDC-135577
539823,RESEARCH_CODE,18701,667.0,TCMDC-135608
542390,RESEARCH_CODE,18702,667.0,TCMDC-135624
531805,RESEARCH_CODE,18703,667.0,TCMDC-135636
525946,RESEARCH_CODE,18704,667.0,TCMDC-135643
542347,RESEARCH_CODE,18705,667.0,TCMDC-135659
530125,RESEARCH_CODE,18706,667.0,TCMDC-135668
527094,RESEARCH_CODE,18707,667.0,TCMDC-135675
526861,RESEARCH_CODE,18708,667.0,TCMDC-135677
538945,RESEARCH_CODE,18709,667.0,TCMDC-135694
542058,RESEARCH_CODE,18710,667.0,TCMDC-135701
540823,RESEARCH_CODE,18711,667.0,TCMDC-135705
529934,RESEARCH_CODE,18712,667.0,TCMDC-135720
533026,RESEARCH_CODE,18713,667.0,TCMDC-135723
538219,RESEARCH_CODE,18714,667.0,TCMDC-135725
368767,RESEARCH_CODE,18715,667.0,TCMDC-135735
539941,RESEARCH_CODE,18716,667.0,TCMDC-135751
531069,RESEARCH_CODE,18717,667.0,TCMDC-135758
541121,RESEARCH_CODE,18718,667.0,TCMDC-135763
529244,RESEARCH_CODE,18719,667.0,TCMDC-135778
541173,RESEARCH_CODE,18720,667.0,TCMDC-135789
527930,RESEARCH_CODE,18721,667.0,TCMDC-135791
528317,RESEARCH_CODE,18722,667.0,TCMDC-135815
526253,RESEARCH_CODE,18723,667.0,TCMDC-135817
537863,RESEARCH_CODE,18724,667.0,TCMDC-135821
528728,RESEARCH_CODE,18725,667.0,TCMDC-135823
532694,RESEARCH_CODE,18726,667.0,TCMDC-135838
529156,RESEARCH_CODE,18727,667.0,TCMDC-135842
530831,RESEARCH_CODE,18728,667.0,TCMDC-135854
528822,RESEARCH_CODE,18729,667.0,TCMDC-135860
534258,RESEARCH_CODE,18730,667.0,TCMDC-135868
525054,RESEARCH_CODE,18731,667.0,TCMDC-135881
541846,RESEARCH_CODE,18732,667.0,TCMDC-135887
533703,RESEARCH_CODE,18733,667.0,TCMDC-135901
535475,RESEARCH_CODE,18734,667.0,TCMDC-135906
535470,RESEARCH_CODE,18735,667.0,TCMDC-135907
533173,RESEARCH_CODE,18736,667.0,TCMDC-135913
531475,RESEARCH_CODE,18737,667.0,TCMDC-135917
536904,RESEARCH_CODE,18738,667.0,TCMDC-135936
541934,RESEARCH_CODE,18739,667.0,TCMDC-135937
525516,RESEARCH_CODE,18740,667.0,TCMDC-135939
542986,RESEARCH_CODE,18741,667.0,TCMDC-135944
538463,RESEARCH_CODE,18742,667.0,TCMDC-135946
529787,RESEARCH_CODE,18743,667.0,TCMDC-135960
531661,RESEARCH_CODE,18744,667.0,TCMDC-135961
541039,RESEARCH_CODE,18745,667.0,TCMDC-135964
539776,RESEARCH_CODE,18746,667.0,TCMDC-135967
536215,RESEARCH_CODE,18747,667.0,TCMDC-135995
533018,RESEARCH_CODE,18748,667.0,TCMDC-136000
533645,RESEARCH_CODE,18749,667.0,TCMDC-136004
1355796,RESEARCH_CODE,18750,667.0,TCMDC-136007
532048,RESEARCH_CODE,18751,667.0,TCMDC-136009
527559,RESEARCH_CODE,18752,667.0,TCMDC-136010
538919,RESEARCH_CODE,18753,667.0,TCMDC-136014
538198,RESEARCH_CODE,18754,667.0,TCMDC-136020
533544,RESEARCH_CODE,18755,667.0,TCMDC-136024
526283,RESEARCH_CODE,18756,667.0,TCMDC-136029
536276,RESEARCH_CODE,18757,667.0,TCMDC-136033
528387,RESEARCH_CODE,18758,667.0,TCMDC-136034
527360,RESEARCH_CODE,18759,667.0,TCMDC-136055
535807,RESEARCH_CODE,18760,667.0,TCMDC-136085
525985,RESEARCH_CODE,18761,667.0,TCMDC-136087
536865,RESEARCH_CODE,18762,667.0,TCMDC-136095
535231,RESEARCH_CODE,18763,667.0,TCMDC-136100
542175,RESEARCH_CODE,18764,667.0,TCMDC-136102
532717,RESEARCH_CODE,18765,667.0,TCMDC-136103
535469,RESEARCH_CODE,18766,667.0,TCMDC-136106
530713,RESEARCH_CODE,18767,667.0,TCMDC-136119
533355,RESEARCH_CODE,18768,667.0,TCMDC-136132
526417,RESEARCH_CODE,18769,667.0,TCMDC-136137
533203,RESEARCH_CODE,18770,667.0,TCMDC-136156
524555,RESEARCH_CODE,18771,667.0,TCMDC-136158
542098,RESEARCH_CODE,18772,667.0,TCMDC-136160
534936,RESEARCH_CODE,18773,667.0,TCMDC-136172
536930,RESEARCH_CODE,18774,667.0,TCMDC-136175
536479,RESEARCH_CODE,18775,667.0,TCMDC-136187
531161,RESEARCH_CODE,18776,667.0,TCMDC-136210
528206,RESEARCH_CODE,18777,667.0,TCMDC-136250
541021,RESEARCH_CODE,18778,667.0,TCMDC-136252
532903,RESEARCH_CODE,18779,667.0,TCMDC-136253
530562,RESEARCH_CODE,18780,667.0,TCMDC-136286
536599,RESEARCH_CODE,18781,667.0,TCMDC-136287
529613,RESEARCH_CODE,18782,667.0,TCMDC-136294
524664,RESEARCH_CODE,18783,667.0,TCMDC-136301
531478,RESEARCH_CODE,18784,667.0,TCMDC-136309
542435,RESEARCH_CODE,18785,667.0,TCMDC-136329
526792,RESEARCH_CODE,18786,667.0,TCMDC-136330
535420,RESEARCH_CODE,18787,667.0,TCMDC-136335
535538,RESEARCH_CODE,18788,667.0,TCMDC-136345
531713,RESEARCH_CODE,18789,667.0,TCMDC-136349
526334,RESEARCH_CODE,18790,667.0,TCMDC-136351
532517,RESEARCH_CODE,18791,667.0,TCMDC-136355
535003,RESEARCH_CODE,18792,667.0,TCMDC-136361
542888,RESEARCH_CODE,18793,667.0,TCMDC-136366
526575,RESEARCH_CODE,18794,667.0,TCMDC-136370
538327,RESEARCH_CODE,18795,667.0,TCMDC-136378
526720,RESEARCH_CODE,18796,667.0,TCMDC-136380
528067,RESEARCH_CODE,18797,667.0,TCMDC-136396
539001,RESEARCH_CODE,18798,667.0,TCMDC-136397
538971,RESEARCH_CODE,18799,667.0,TCMDC-136398
531092,RESEARCH_CODE,18800,667.0,TCMDC-136428
530359,RESEARCH_CODE,18801,667.0,TCMDC-136432
538540,RESEARCH_CODE,18802,667.0,TCMDC-136440
537691,RESEARCH_CODE,18803,667.0,TCMDC-136464
525187,RESEARCH_CODE,18804,667.0,TCMDC-136466
534844,RESEARCH_CODE,18805,667.0,TCMDC-136473
539381,RESEARCH_CODE,18806,667.0,TCMDC-136474
532315,RESEARCH_CODE,18807,667.0,TCMDC-136478
536142,RESEARCH_CODE,18808,667.0,TCMDC-136484
539811,RESEARCH_CODE,18809,667.0,TCMDC-136487
525580,RESEARCH_CODE,18810,667.0,TCMDC-136506
528414,RESEARCH_CODE,18811,667.0,TCMDC-136529
530700,RESEARCH_CODE,18812,667.0,TCMDC-136531
538900,RESEARCH_CODE,18813,667.0,TCMDC-136536
1355910,RESEARCH_CODE,18814,667.0,TCMDC-136537
526141,RESEARCH_CODE,18815,667.0,TCMDC-136539
533321,RESEARCH_CODE,18816,667.0,TCMDC-136546
528746,RESEARCH_CODE,18817,667.0,TCMDC-136557
528965,RESEARCH_CODE,18818,667.0,TCMDC-136560
531576,RESEARCH_CODE,18819,667.0,TCMDC-136571
533447,RESEARCH_CODE,18820,667.0,TCMDC-136572
529106,RESEARCH_CODE,18821,667.0,TCMDC-136576
533255,RESEARCH_CODE,18822,667.0,TCMDC-136579
537490,RESEARCH_CODE,18823,667.0,TCMDC-136597
541291,RESEARCH_CODE,18824,667.0,TCMDC-136598
1355756,RESEARCH_CODE,18825,667.0,TCMDC-136609
532785,RESEARCH_CODE,18826,667.0,TCMDC-136618
535118,RESEARCH_CODE,18827,667.0,TCMDC-136624
534344,RESEARCH_CODE,18828,667.0,TCMDC-136628
529527,RESEARCH_CODE,18829,667.0,TCMDC-136636
530791,RESEARCH_CODE,18830,667.0,TCMDC-136652
531593,RESEARCH_CODE,18831,667.0,TCMDC-136659
526794,RESEARCH_CODE,18832,667.0,TCMDC-136660
535650,RESEARCH_CODE,18833,667.0,TCMDC-136666
532581,RESEARCH_CODE,18834,667.0,TCMDC-136674
531216,RESEARCH_CODE,18835,667.0,TCMDC-136691
528991,RESEARCH_CODE,18836,667.0,TCMDC-136696
540561,RESEARCH_CODE,18837,667.0,TCMDC-136718
542703,RESEARCH_CODE,18838,667.0,TCMDC-136724
526950,RESEARCH_CODE,18839,667.0,TCMDC-136726
542161,RESEARCH_CODE,18840,667.0,TCMDC-136727
538769,RESEARCH_CODE,18841,667.0,TCMDC-136731
534722,RESEARCH_CODE,18842,667.0,TCMDC-136739
533296,RESEARCH_CODE,18843,667.0,TCMDC-136741
540111,RESEARCH_CODE,18844,667.0,TCMDC-136745
541771,RESEARCH_CODE,18845,667.0,TCMDC-136750
535312,RESEARCH_CODE,18846,667.0,TCMDC-136767
532218,RESEARCH_CODE,18847,667.0,TCMDC-136773
526615,RESEARCH_CODE,18848,667.0,TCMDC-136785
528700,RESEARCH_CODE,18849,667.0,TCMDC-136786
527472,RESEARCH_CODE,18850,667.0,TCMDC-136800
538612,RESEARCH_CODE,18851,667.0,TCMDC-136802
536297,RESEARCH_CODE,18852,667.0,TCMDC-136816
534700,RESEARCH_CODE,18853,667.0,TCMDC-136829
526743,RESEARCH_CODE,18854,667.0,TCMDC-136838
529907,RESEARCH_CODE,18855,667.0,TCMDC-136844
531714,RESEARCH_CODE,18856,667.0,TCMDC-136852
539772,RESEARCH_CODE,18857,667.0,TCMDC-136862
533876,RESEARCH_CODE,18858,667.0,TCMDC-136867
534599,RESEARCH_CODE,18859,667.0,TCMDC-136871
538409,RESEARCH_CODE,18860,667.0,TCMDC-136889
666,OTHER,18861,,Rezulin
624185,TRADE_NAME,18864,,Valstar
27308,OTHER,18867,,Vfend
65494,OTHER,18868,,Hivid
373806,OTHER,18869,,Relenza
27307,OTHER,18870,,Retrovir
83838,OTHER,18871,,Zometa
39624,TRADE_NAME,18872,,2-Pam
65798,TRADE_NAME,18876,,Bioepiderm
143284,TRADE_NAME,18877,,Biomox
65798,TRADE_NAME,18880,,Biotin 100
22641,TRADE_NAME,18881,,Bisbid
161649,TRADE_NAME,18882,,Bismukote
38588,TRADE_NAME,18888,,Brevimytal
38588,TRADE_NAME,18889,,Brevital
38588,TRADE_NAME,18890,,Brietal
1620,TRADE_NAME,18894,,Brumetadina
12417,TRADE_NAME,18897,,Butaject
674619,TRADE_NAME,18899,,Cal Plus
674490,TRADE_NAME,18900,,Cal-Sup
430124,TRADE_NAME,18901,,Calciferol
674619,TRADE_NAME,18905,,Calcium Chloride Dihydrate
674326,TRADE_NAME,18906,,Calcium Disodium Edta
674326,TRADE_NAME,18907,,Calcium Disodium Edetate
674326,TRADE_NAME,18908,,Calcium Disodium Versenate
674326,TRADE_NAME,18909,,Calcium Edta
674326,TRADE_NAME,18910,,Calcium Edetate Sodium
674726,TRADE_NAME,18917,,Carcinil
21741,TRADE_NAME,18923,,Caustic Powder
443348,TRADE_NAME,18925,,Cecon
485902,TRADE_NAME,18927,,Cefadrops
478059,TRADE_NAME,18930,,Cefalotin
485902,TRADE_NAME,18932,,Cefatabs
674474,TRADE_NAME,18933,,Cefazil
112665,TRADE_NAME,18934,,Cefcil
454576,TRADE_NAME,18938,,Cefradine
443348,TRADE_NAME,18942,,Cenolate
109807,TRADE_NAME,18943,,Cenomycin
674474,TRADE_NAME,18945,,Cephazolin
99024,TRADE_NAME,18950,,Cestocur
27340,TRADE_NAME,18953,,Chloramex
27340,TRADE_NAME,18954,,Chlorbiotic
2080,TRADE_NAME,18955,,Chloridin
420999,TRADE_NAME,18956,,Chlorolifarina
674680,TRADE_NAME,18957,,Chloromyccetin Sod Succ
420999,TRADE_NAME,18959,,Chloropal
496910,TRADE_NAME,18960,,Chlorphenamine
16505,TRADE_NAME,18961,,Chlorpiprazine
226400,TRADE_NAME,18967,,Cilloral
241,TRADE_NAME,18968,,Ciloxan
2431,TRADE_NAME,18972,,Clopoxide
32842,TRADE_NAME,18973,,Coccoclase
125294,TRADE_NAME,18975,,Colecalciferol
8917,TRADE_NAME,18979,,Conofite
39624,TRADE_NAME,18981,,Contrathion
21741,TRADE_NAME,18982,,Copper Sulfate
161649,TRADE_NAME,18984,,Corrective Suspension
674965,TRADE_NAME,18985,,Cortisate
31491,TRADE_NAME,18988,,Cryptocillin
674887,TRADE_NAME,18989,,Crysticillin
373985,TRADE_NAME,18990,,Cyclopar
674462,TRADE_NAME,18992,,Cystorelin
674419,TRADE_NAME,18993,,Cythion
369179,TRADE_NAME,18995,,D Mercaptovaline
369179,TRADE_NAME,18996,,D Penicillamine
675024,TRADE_NAME,18999,,Dim-Sa
675024,TRADE_NAME,19000,,DMSA
10009,TRADE_NAME,19001,,DMSO
365281,TRADE_NAME,19002,,Dalalone
16592,TRADE_NAME,19003,,Dantafur
674339,TRADE_NAME,19006,,Dariclox
16450,TRADE_NAME,19008,,Datril
86784,TRADE_NAME,19010,,Decacide
16505,TRADE_NAME,19012,,Decentan
675052,TRADE_NAME,19015,,Depandro
674795,TRADE_NAME,19016,,Depmedalone
674795,TRADE_NAME,19017,,Depo-Medrol
675052,TRADE_NAME,19019,,Depotest
8917,TRADE_NAME,19020,,Dermazole
230444,TRADE_NAME,19021,,Desferal Mesylate
230444,TRADE_NAME,19022,,Desferrioxamine Mesylate
365281,TRADE_NAME,19024,,Dexone
2131,TRADE_NAME,19028,,Diazyl
86784,TRADE_NAME,19032,,Difil
125294,TRADE_NAME,19034,,Dihydrocholesterol
63252,TRADE_NAME,19035,,Dihydroxycholecalciferol
63252,TRADE_NAME,19036,,Dihydroxyvitamin D 3
921,TRADE_NAME,19039,,Dilabid
675024,TRADE_NAME,19041,,Dimercaptosuccinic Acid
674847,TRADE_NAME,19044,,Dinoprost Trometamol
30180,TRADE_NAME,19045,,Diosmol
921,TRADE_NAME,19046,,Diphenylhydantoin
86784,TRADE_NAME,19050,,Dirocide
2046,TRADE_NAME,19051,,Disal
11819,TRADE_NAME,19052,,Disoprivan
121477,TRADE_NAME,19055,,Domitor
10009,TRADE_NAME,19056,,Domoso
674518,TRADE_NAME,19059,,Doryx
674518,TRADE_NAME,19060,,Doxy-Caps
152751,TRADE_NAME,19061,,Dridol
99024,TRADE_NAME,19063,,Droncit
674887,TRADE_NAME,19067,,Duracillin
468199,TRADE_NAME,19074,,Dytuss
27626,TRADE_NAME,19075,,E-Cypionate
721,TRADE_NAME,19077,,E-Pam
674326,TRADE_NAME,19080,,Edta Calcium Disodium
454576,TRADE_NAME,19083,,Ecosporina
1280,TRADE_NAME,19084,,Ecotrin
674326,TRADE_NAME,19085,,Edthamil
674339,TRADE_NAME,19086,,Ekvacillin
6216,TRADE_NAME,19089,,Elmarin
12417,TRADE_NAME,19090,,Elmedal
2484,TRADE_NAME,19095,,Entusil
1280,TRADE_NAME,19100,,Equi-Prin
675623,TRADE_NAME,19102,,Equine Chorionic Gonadotropin
12417,TRADE_NAME,19103,,Equiphar
51056,TRADE_NAME,19104,,Equiproxen
26590,TRADE_NAME,19105,,Equizole
529987,TRADE_NAME,19108,,Ercoquin
12506,TRADE_NAME,19112,,Erythro 200
12506,TRADE_NAME,19113,,Erythrocin
674358,TRADE_NAME,19115,,Espectinomicina
13618,TRADE_NAME,19116,,Ethanol
13618,TRADE_NAME,19117,,Ethyl Alcohol
32842,TRADE_NAME,19121,,Eubasin
364859,TRADE_NAME,19122,,Eudimine
95978,TRADE_NAME,19124,,Euthanase
95978,TRADE_NAME,19125,,Euthatal
378218,TRADE_NAME,19126,,Ex A Lint
674406,TRADE_NAME,19127,,Exypaque
674462,TRADE_NAME,19128,,Factrel
430546,TRADE_NAME,19129,,Fanasil
674781,TRADE_NAME,19133,,Feosol
674781,TRADE_NAME,19134,,Fer-In-Sol
1418014,TRADE_NAME,19135,,Fermycin
675442,TRADE_NAME,19137,,Ferran 100
86784,TRADE_NAME,19138,,Filarabits
393942,TRADE_NAME,19143,,Flourocytosine
674961,TRADE_NAME,19145,,Fludrocortone
635,TRADE_NAME,19148,,Flumazepil
16584,TRADE_NAME,19150,,Fluopromazine
393942,TRADE_NAME,19151,,Fluorocytosine
49931,TRADE_NAME,19153,,Folex
674549,TRADE_NAME,19155,,Fosfestrol
2046,TRADE_NAME,19158,,Frusemide
16303,TRADE_NAME,19159,,Fulvicin
259959,TRADE_NAME,19161,,Fungistat
151310,TRADE_NAME,19163,,Furall
70239,TRADE_NAME,19164,,Furazone
98346,TRADE_NAME,19165,,GV 11
12506,TRADE_NAME,19166,,Gallimycin
674944,TRADE_NAME,19167,,Gallomone Triethiodide
16654,TRADE_NAME,19168,,Gamma Benzene HCl
161649,TRADE_NAME,19173,,Gastro-Cote
100157,TRADE_NAME,19174,,Gecolate
12825,TRADE_NAME,19180,,Gesterol
16654,TRADE_NAME,19181,,Gexane
394539,TRADE_NAME,19182,,Glaubers Salt
31422,TRADE_NAME,19186,,Glycerol
100157,TRADE_NAME,19187,,Glycerol Guaiacolate
674462,TRADE_NAME,19189,,GnRH
394539,TRADE_NAME,19190,,Golytely
674462,TRADE_NAME,19191,,Gonadotropin Releasing Hormone
16303,TRADE_NAME,19193,,Grifulvin
16303,TRADE_NAME,19195,,Grivate
100157,TRADE_NAME,19196,,Guaiphenesin
27626,TRADE_NAME,19197,,Gynogen
675067,TRADE_NAME,19207,,Hetacin
421157,TRADE_NAME,19213,,Hi-Tet
675623,TRADE_NAME,19216,,Human Chorionic Gonadotropin
675561,TRADE_NAME,19217,,Hyalase
921,TRADE_NAME,19219,,Hydantol
27370,TRADE_NAME,19220,,Hydeltra
674669,TRADE_NAME,19221,,Hydro-Magna
1279,TRADE_NAME,19228,,Ibinolo
550053,TRADE_NAME,19233,,Imuprel
10009,TRADE_NAME,19235,,Infiltrina
674965,TRADE_NAME,19236,,Inflamase
38569,TRADE_NAME,19238,,Intraval
1418014,TRADE_NAME,19240,,Isaphamycin
674771,TRADE_NAME,19241,,Isipen
550053,TRADE_NAME,19245,,Isoprenaline
675561,TRADE_NAME,19249,,Jalovis
54149,TRADE_NAME,19251,,Kalymin
674682,TRADE_NAME,19252,,Kaon-Cl
19344,TRADE_NAME,19255,,Kappaxin
674682,TRADE_NAME,19256,,Kato
27340,TRADE_NAME,19262,,Kernispray
3859,TRADE_NAME,19263,,Keselen
47340,TRADE_NAME,19264,,Kessar
72036,TRADE_NAME,19265,,Ketosidin
675561,TRADE_NAME,19266,,Kinetin
365281,TRADE_NAME,19270,,Kortico Injection
490427,TRADE_NAME,19271,,Kyocristine
674462,TRADE_NAME,19272,,Lh Releasing Factor
6216,TRADE_NAME,19273,,Largactil
366860,TRADE_NAME,19275,,Leiormone
65728,TRADE_NAME,19277,,Lepsiral
19915,TRADE_NAME,19278,,Leptanal
674726,TRADE_NAME,19281,,Leuprorelin
490427,TRADE_NAME,19282,,Leurocristine Sulfate
1376011,TRADE_NAME,19285,,Levothyroid
1376011,TRADE_NAME,19286,,Levoxine
2431,TRADE_NAME,19287,,Librium
6723,TRADE_NAME,19288,,Lignocaine Hcl
6723,TRADE_NAME,19289,,Lignostab
378218,TRADE_NAME,19291,,Lintex
373985,TRADE_NAME,19294,,Liquamycin
226400,TRADE_NAME,19296,,Liquapen
139281,TRADE_NAME,19298,,Lixil
40674,RESEARCH_CODE,19301,362.0,LY-289612S
72922,RESEARCH_CODE,19302,362.0,LY-333982
77021,RESEARCH_CODE,19303,362.0,LY-25582
131222,RESEARCH_CODE,19304,362.0,LY-83583
194820,RESEARCH_CODE,19305,362.0,LY-288513
246591,RESEARCH_CODE,19306,362.0,LY-311727
359613,RESEARCH_CODE,19309,362.0,LY-2059346
366095,RESEARCH_CODE,19310,362.0,LY-404040
366096,RESEARCH_CODE,19311,362.0,LY-404039
376439,RESEARCH_CODE,19312,362.0,LY-2152041
390883,RESEARCH_CODE,19313,362.0,LY-307174
433351,RESEARCH_CODE,19314,362.0,LY-303070
549292,RESEARCH_CODE,19315,362.0,LY-117018
633410,RESEARCH_CODE,19317,362.0,LY-180299
1051414,RESEARCH_CODE,19318,362.0,LY-2365109
1051415,RESEARCH_CODE,19319,362.0,LY-344864
57687,RESEARCH_CODE,19320,9.0,ABT-770
542956,RESEARCH_CODE,19322,667.0,TCMDC-135363
144391,RESEARCH_CODE,19323,76.0,BAY-X-7195
631397,RESEARCH_CODE,19326,76.0,BAY-K-8644
553480,RESEARCH_CODE,19328,76.0,BAY-613606
701326,RESEARCH_CODE,19330,76.0,BAY-613606
1153672,FDA,19331,,Ranitidine
1153672,OTHER,19334,,Tritec
1153672,OTHER,19336,,Zantac
1153676,RESEARCH_CODE,19338,,MCL-117
1153682,RESEARCH_CODE,19339,640.0,WIN-35065-2
1154046,RESEARCH_CODE,19340,523.0,SC-67655
1157682,RESEARCH_CODE,19352,259.0,GW5074
1249194,OTHER,19353,,Corynoxine B
1249195,OTHER,19354,,Corynoxine
1336998,TRADE_NAME,19357,,Magnesium Sulfate Anhydrous
1336999,OTHER,19358,,Potassium sulfate
1355852,INN,19391,,Levorphanol tartrate
1239094,BAN,19392,,Phendimetrazine tartrate
1239094,INN,19393,,Phendimetrazine tartrate
1104074,RESEARCH_CODE,19403,545.0,SL-80.0750-23N
780491,TRADE_NAME,19407,,Adrenor
780491,TRADE_NAME,19408,,Aktamin
780491,TRADE_NAME,19409,,Levarterenol Bitartrate
780491,TRADE_NAME,19410,,Levophed
780491,TRADE_NAME,19412,,Noradrenaline
1355857,RESEARCH_CODE,19420,178.0,DF-118
76963,TRADE_NAME,19428,,Torbugesic
76963,TRADE_NAME,19429,,Torbutrol
355897,USAN,19431,,Rivastigmine Tartrate
1355868,RESEARCH_CODE,19436,332.0,KRH-3955
1355880,RESEARCH_CODE,19438,522.0,SB-698596AC
1355881,RESEARCH_CODE,19439,522.0,SB-739245AC
541486,RESEARCH_CODE,19441,667.0,TCMDC-133579
534413,RESEARCH_CODE,19442,667.0,TCMDC-133603
530360,RESEARCH_CODE,19443,667.0,TCMDC-133605
535254,RESEARCH_CODE,19444,667.0,TCMDC-133611
527815,RESEARCH_CODE,19445,667.0,TCMDC-133622
527358,RESEARCH_CODE,19446,667.0,TCMDC-133625
535392,RESEARCH_CODE,19447,667.0,TCMDC-133629
525348,RESEARCH_CODE,19448,667.0,TCMDC-133639
538095,RESEARCH_CODE,19449,667.0,TCMDC-133659
526065,RESEARCH_CODE,19450,667.0,TCMDC-133672
527412,RESEARCH_CODE,19451,667.0,TCMDC-133685
538581,RESEARCH_CODE,19452,667.0,TCMDC-133691
529394,RESEARCH_CODE,19453,667.0,TCMDC-133713
525939,RESEARCH_CODE,19454,667.0,TCMDC-133716
537036,RESEARCH_CODE,19455,667.0,TCMDC-133719
532516,RESEARCH_CODE,19456,667.0,TCMDC-133727
538506,RESEARCH_CODE,19457,667.0,TCMDC-133729
535440,RESEARCH_CODE,19458,667.0,TCMDC-133737
531179,RESEARCH_CODE,19459,667.0,TCMDC-133738
530820,RESEARCH_CODE,19460,667.0,TCMDC-133748
532954,RESEARCH_CODE,19461,667.0,TCMDC-133754
530235,RESEARCH_CODE,19462,667.0,TCMDC-133762
