warning_id,record_id,molregno,warning_type,warning_class,warning_description,warning_country,warning_year,efo_term,efo_id,efo_id_for_warning_class
3574,1699360,16498,Withdrawn,nephrotoxicity,Nephropathy,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,kidney disease,EFO:0003086,EFO:0011056
3577,1344123,674854,Withdrawn,misuse,Self-poisoning,France; Norway,1980.0,poisoning,EFO:0008546,EFO:0011049
3578,2790794,358192,Withdrawn,cardiotoxicity,Higher rate of cardiovascular events in obese and overweight patients using sibutramine than in patients managing their weight through exercise and diet alone,Indonesia; Egypt; Guatemala; Australia,2010.0,cardiotoxicity,EFO:1001482,EFO:1001482
3585,1702027,1377797,Withdrawn,dermatological toxicity,"low but increased risk of serious skin reactions (including Stevens-Johnson syndrome, toxic epidermal necrolysis and drug-rash-with-eosinophilia-and-systemic-symptoms (DRESS) syndrome)",European Union,2013.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3587,1705793,1152049,Withdrawn,hepatotoxicity,Hepatoxicity,France; Saudi Arabia,1999.0,hepatotoxicity,EFO:0011052,EFO:0011052
3588,2583614,1249058,Withdrawn,hepatotoxicity,Hepatotoxicity,Australia,1971.0,hepatotoxicity,EFO:0011052,EFO:0011052
3592,1344732,674500,Withdrawn,respiratory toxicity,occurrence of bronchospasm,United States,2001.0,bronchial disease,EFO:1002018,EFO:0011060
3597,1702081,1377851,Withdrawn,psychiatric toxicity,"Depression, anxiety, sleep disorders, tremor (shaking) and tardive dyskinesia",European Union; Spain,2005.0,Sleep Disorder,EFO:0008568,EFO:0011059
3599,1702154,1532522,Withdrawn,immune system toxicity,associated with incidences of hypersensitivity of varying severity and serious neurological side effects including the Guillain-Barre syndrome,Worldwide,1983.0,hypersensitivity reaction disease,EFO:1002003,EFO:0011053
3603,1695992,1380168,Withdrawn,respiratory toxicity,"Life-threatening adverse events , mortality (inc. included shortness of breath, low blood pressure, and cardiopulmonary arrest)",United States,2005.0,Dyspnea,HP:0002094,EFO:0011060
3604,1695992,1380168,Withdrawn,respiratory toxicity,"Life-threatening adverse events , mortality (inc. included shortness of breath, low blood pressure, and cardiopulmonary arrest)",United States,2005.0,hypoxia,EFO:0009444,EFO:0011060
3611,1702780,705687,Withdrawn,,FDA’s determination that carbetapentane citrate has not been shown to be effective at the over-the-counter (OTC) doses stated in the exempting regulation.,United States,2007.0,lack of efficacy,EFO:0020002,
3614,2793998,403465,Withdrawn,nephrotoxicity,"Severe muscle damage. Combination of cerivastatin and another cholesterol lowering drug, gemfibrozil, has caused severe damage to muscle in some patients. The damage can be in the form of rhabdomyolysis where there is breakdown of muscle cells and release of myoglobin which in turn can lead to kidney damage",Canada; Australia,2001.0,kidney failure,EFO:1002048,EFO:0011056
3615,1344927,674665,Withdrawn,dermatological toxicity,"Toxic epidermal necrolysis (TEN), Stevens-Johnson syndrome and Erythema multiforme majus",United Arab Emirates; Singapore; France; Germany; European Union; Portugal; Zimbabwe; Japan; Saudi Arabia; United States; South Africa; Pakistan,1996.0,erythema multiforme,EFO:1000694,EFO:0011048
3617,1706330,65605,Withdrawn,cardiotoxicity,"Prolongation of the QT-interval and ventricular arrhythmias; Increased risk of QT prolongation with concomitant administration of oral or parenteral formulations of azole antifungals, macrolide antibiotics except azithromycin, selective serotonin reuptake inhibitors and HIV protease inhibitors",Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa,1998.0,Prolonged QT interval,HP:0001657,EFO:1001482
3618,1706330,65605,Withdrawn,cardiotoxicity,Cardiotoxic effects,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa,1998.0,cardiotoxicity,EFO:1001482,EFO:1001482
3619,1699580,418415,Withdrawn,cardiotoxicity,Cardiac valvulopathy; Pulmonary arterial hypertension,European Union,2009.0,heart valve disease,EFO:0009551,EFO:1001482
3620,1700652,219327,Withdrawn,hepatotoxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,Germany; United States; United Kingdom; Spain,1982.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3622,1700652,219327,Withdrawn,gastrointestinal toxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,Germany; United States; United Kingdom; Spain,1982.0,ulcer,MPATH:579,EFO:0011050
3626,1706353,395946,Withdrawn,hepatotoxicity,Jaundice,France; United Kingdom,1964.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3627,1706353,395946,Withdrawn,hepatotoxicity,Jaundice,France; United Kingdom,1964.0,Jaundice,HP:0000952,EFO:0011052
3631,1704258,1378826,Withdrawn,misuse,Self-poisonings,Norway,1980.0,poisoning,EFO:0008546,EFO:0011049
3632,1706336,231925,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1987.0,hepatotoxicity,EFO:0011052,EFO:0011052
3638,1703509,316539,Withdrawn,neurotoxicity,"Serious nervous (convulsions, myoclonia and status epilepticus) and cardiac (tachycardia, hypotension, ventricular rhythm disorders and cardiac arrest) events especially in accidental overdose or voluntary overdose",France; European Union; Madagascar; Brazil,2011.0,Jeavons syndrome,MONDO:0015346,EFO:0011057
3640,1706036,2464673,Withdrawn,carcinogenicity,Increased risk of malignancy,Oman,2013.0,carcinogenicity,EFO:0011046,EFO:0011046
3641,1702164,887229,Withdrawn,carcinogenicity,Animal carcinogenicity,Germany,1986.0,carcinogenicity,EFO:0011046,EFO:0011046
3647,1702722,418438,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1990.0,hepatotoxicity,EFO:0011052,EFO:0011052
3648,1702722,418438,Withdrawn,neurotoxicity,"associated with pneumopathy, neuropsychological disorders and rare cases of agranulocytosis",France,1990.0,Abnormality of higher mental function,HP:0011446,EFO:0011057
3650,1343229,98346,Withdrawn,gastrointestinal toxicity,"Reports of adverse reactions and toxicity such as buccal ulceration, stomatitis, kerato-conjunctivitis. Studies have shown methylrosanilinium chloride to be a carcinogen in mice and it has been labelled as a mutagen, a mitotic poison and a clastogen",Malaysia,1998.0,Oral ulcer,HP:0000155,EFO:0011050
3653,1699932,16599,Withdrawn,carcinogenicity,Animal Carcinogenicity (rodent); Gastrointestinal Toxicity,Germany; Worldwide; Spain; United Kingdom,1983.0,gastrointestinal toxicity,EFO:0011050,EFO:0011046
3654,1705266,78364,Withdrawn,dermatological toxicity,Stevens Johnson Syndrome; Toxic Epidermal Necrolysis,France; Spain; Germany,1983.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3655,1343642,16654,Withdrawn,,Toxic effects on environment and human health,Chile,2012.0,,,
3658,1699923,128275,Withdrawn,vascular toxicity,fatal cases of severe acidosis and shock,France; Italy; Cuba; Chad,1964.0,Shock,HP:0031273,EFO:0011062
3659,1703360,705834,Withdrawn,hepatotoxicity,Hepatotoxicity; Drug Interaction,United States; United Kingdom,1974.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3662,1345000,2197547,Withdrawn,dermatological toxicity,Blood Dyscrasis; Steven Johnson Syndrome,France; United States; United Kingdom; Germany,1984.0,Stevens-Johnson syndrome,EFO:0004276,EFO:0011048
3664,1344622,95978,Withdrawn,misuse,Self-Poisonings,Norway,1980.0,poisoning,EFO:0008546,EFO:0011049
3665,2791403,12494,Withdrawn,cardiotoxicity,Valvulopathy,Canada,2007.0,heart valve disease,EFO:0009551,EFO:1001482
3666,1344695,674344,Withdrawn,cardiotoxicity,"QTc interval prolongation on the electrocardiogram, which could put patients at risk of Torsade de Pointes",Singapore; Armenia; Germany; Peru; United Kingdom; United States,1999.0,torsades de pointes,EFO:0005307,EFO:1001482
3669,1699360,16498,Withdrawn,hepatotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia ,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3672,1702130,746768,Withdrawn,carcinogenicity,Potential risk of carcinogenicity,Oman,1997.0,carcinogenicity,EFO:0011046,EFO:0011046
3673,1344221,12417,Withdrawn,hematological toxicity,aplastic anaemia and agranulocytosis,Malaysia; United Arab Emirates; Ethiopia; Jordan; Germany; Chile; Bangladesh; Ghana; Sri Lanka; Bahrain,1984.0,Aplastic anemia,HP:0001915,EFO:0011051
3675,1705802,1248996,Withdrawn,hepatotoxicity,associated with hepatic lesions,United States,1969.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3676,1705802,1248996,Withdrawn,hepatotoxicity,associated with hepatic lesions,United States,1969.0,hepatic lesion,EFO:0020920,EFO:0011052
3679,1343061,99389,Withdrawn,misuse,"Risk of overdose, abuse and misuse (serious side effects including overdose, loss of consciousness, abuse, addiction and severe symptoms on stopping treatment abruptly)",European Union; United Kingdom; Canada,2012.0,Coma,HP:0001259,EFO:0011049
3686,1702650,1378010,Withdrawn,hepatotoxicity,Liver toxicity,European Union,2010.0,hepatotoxicity,EFO:0011052,EFO:0011052
3688,1700780,110103,Withdrawn,,Drug Interactionwith 5-FU and Deaths,Japan,1993.0,dead,PATO:0001422,
3689,1343273,2095,Withdrawn,dermatological toxicity,"renal complications, rash, fever, blood dyscrasias, and liver damage",United States,1970.0,exanthem,EFO:1000697,EFO:0011048
3694,1344286,2197587,Withdrawn,cardiotoxicity,"when propoxyphene was taken at therapeutic doses, there were significant changes to the electrical activity of the heart which can increase the risk for serious abnormal heart rhythms ",United States,2014.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
3696,1343655,421902,Withdrawn,carcinogenicity,Potential risk of carcinogenicity,Oman,1997.0,carcinogenicity,EFO:0011046,EFO:0011046
3700,1343555,62701,Withdrawn,cardiotoxicity,Increased risk of ischaemic heart disease,European Union,2010.0,edema,EFO:0009373,EFO:1001482
3701,1699273,10813,Withdrawn,cardiotoxicity,Arrhythmias and Sudden Cardiac Death (Arrhythmias and Sudden),Germany; European Union; Ireland; United Kingdom; Italy; Netherlands,1998.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
3702,1699273,10813,Withdrawn,cardiotoxicity,Arrhythmias and Sudden Cardiac Death (Arrhythmias and Sudden),Germany; European Union; Ireland; United Kingdom; Italy; Netherlands,1998.0,sudden cardiac arrest,EFO:0004278,EFO:1001482
3705,1705552,1379765,Withdrawn,hepatotoxicity,"associated with hypoglycemia in elderly patients, as well as a constellation of multisystem organ involvement characterized by hemolytic anemia, frequently associated with renal failure, markedly abnormal liver tests, and coagulopathy",Worldwide,1992.0,Elevated hepatic transaminase,HP:0002910,EFO:0011052
3707,1699174,2084,Withdrawn,hepatotoxicity,Hepatic necrosis,Worldwide,1996.0,Hepatic necrosis,HP:0002605,EFO:0011052
3708,2583614,1249058,Withdrawn,hepatotoxicity,Hepatotoxicity,Australia,1971.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3710,2583514,16727,Withdrawn,cardiotoxicity,potentially toxic to the cardiovascular system and was associated with deaths from misuse or abuse,United States,1977.0,cardiotoxicity,EFO:1001482,EFO:1001482
3715,1343486,67010,Withdrawn,dermatological toxicity,"associated with increased risk of serious cardiovascular events and an increased risk of serious skin reactions (e.g., toxic epidermal necrolysis, Stevens-Johnson syndrome, erythema multiforme) compared to other nonsteroidal anti-inflammatory drugs",United States; New Zealand; Bhutan; Canada,2005.0,toxic epidermal necrolysis,EFO:0004775,EFO:0011048
3716,2583713,1510482,Withdrawn,neurotoxicity,"associated with acute toxicity manifested by dizziness, headache, disorientation, and unconsciousness",United States,1974.0,disorientation,EFO:0020914,EFO:0011057
3717,2583713,1510482,Withdrawn,neurotoxicity,"associated with acute toxicity manifested by dizziness, headache, disorientation, and unconsciousness",United States,1974.0,Loss of consciousness,HP:0007185,EFO:0011057
3721,1343835,16450,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
3722,1343835,16450,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3723,1344903,1125,Black Box Warning,dermatological toxicity,,United States,,,,EFO:0011048
3724,1344903,1125,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
3725,1344282,27648,Black Box Warning,misuse,,United States,,,,EFO:0011049
3726,3460979,2464751,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
3727,3460979,2464751,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3728,3460890,2456099,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
3729,3460890,2456099,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
3730,1435097,150882,Black Box Warning,misuse,,United States,,,,EFO:0011049
3731,1344637,557741,Black Box Warning,,,United States,,,,
3732,1435098,111390,Black Box Warning,misuse,,United States,,,,EFO:0011049
3733,1343117,2465,Black Box Warning,misuse,,United States,,,,EFO:0011049
3734,1343877,1369640,Black Box Warning,misuse,,United States,,,,EFO:0011049
3735,1344578,721,Black Box Warning,misuse,,United States,,,,EFO:0011049
3736,1707044,1763551,Black Box Warning,dermatological toxicity,,United States,,,,EFO:0011048
3737,1707044,1763551,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
3738,1344718,674273,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
3739,1344718,674273,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
3740,3132781,2335187,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
3741,1343702,675110,Black Box Warning,,,United States,,,,
3742,1344019,41644,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3743,1344275,675534,Black Box Warning,,,United States,,,,
3744,1343113,16959,Black Box Warning,misuse,,United States,,,,EFO:0011049
3745,2472915,1768774,Black Box Warning,,,United States,,,,
3746,1706884,1540521,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
3747,1706884,1540521,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
3748,2791398,47447,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
3749,3133640,2335955,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3750,2473098,1589794,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
3751,2473098,1589794,Black Box Warning,misuse,,United States,,,,EFO:0011049
3752,1343796,674414,Black Box Warning,,,United States,,,,
3753,1344820,16506,Black Box Warning,misuse,,United States,,,,EFO:0011049
3754,3133910,2336182,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
3755,1344363,2197380,Black Box Warning,,,United States,,,,
3756,1344183,178545,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3757,2790915,34234,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
3758,1390835,675776,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
3759,1697503,1380904,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3760,3132636,2205527,Black Box Warning,,,United States,,,,
3761,1435100,1158402,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
3762,1435100,1158402,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
3763,1435100,1158402,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
3764,2473430,1927111,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
3765,2473430,1927111,Black Box Warning,hematological toxicity,,United States,,,,EFO:0011051
3766,1977637,1626792,Black Box Warning,,,United States,,,,
3767,1344437,101810,Black Box Warning,misuse,,United States,,,,EFO:0011049
3768,1706074,1407411,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
3769,3133477,2335812,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
3770,3133480,2335815,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
3771,3133480,2335815,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
3772,1343662,27419,Black Box Warning,misuse,,United States,,,,EFO:0011049
3775,1702319,70140,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
3776,3132666,2206847,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
