compsyn_id,component_id,component_synonym,syn_type
1790358,1083,SI,GENE_SYMBOL
1790360,1083,Sucrase,UNIPROT
1790359,1083,"Sucrase-isomaltase, intestinal",UNIPROT
1790276,1084,2.7.10.1,EC_NUMBER
1790268,1084,Beta platelet-derived growth factor receptor,UNIPROT
1790269,1084,Beta-type platelet-derived growth factor receptor,UNIPROT
1790270,1084,CD140 antigen-like family member B,UNIPROT
1790272,1084,CD_antigen=CD140b,UNIPROT
1790273,1084,PDGF-R-beta,UNIPROT
869516,1084,Pdgfr,GENE_SYMBOL_OTHER
1790275,1084,PDGFR-1,UNIPROT
1790274,1084,PDGFR-beta,UNIPROT
869517,1084,Pdgfr1,GENE_SYMBOL_OTHER
1790264,1084,Pdgfrb,GENE_SYMBOL
1790271,1084,Platelet-derived growth factor receptor 1,UNIPROT
1790267,1084,Platelet-derived growth factor receptor beta,UNIPROT
1790278,1085,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4",UNIPROT
1790282,1085,3.1.4.11,EC_NUMBER
1790279,1085,Phosphoinositide phospholipase C-beta-4,UNIPROT
1790280,1085,Phospholipase C-beta-4,UNIPROT
1790281,1085,PLC-beta-4,UNIPROT
1790277,1085,PLCB4,GENE_SYMBOL
1790290,1086,NaCh6,UNIPROT
1790285,1086,Peripheral nerve protein type 4,UNIPROT
1790289,1086,PN4,UNIPROT
1790283,1086,Scn8a,GENE_SYMBOL
1790286,1086,Sodium channel 6,UNIPROT
1790284,1086,Sodium channel protein type 8 subunit alpha,UNIPROT
1790287,1086,Sodium channel protein type VIII subunit alpha,UNIPROT
1790288,1086,Voltage-gated sodium channel subunit alpha Nav1.6,UNIPROT
1790293,1087,GABA-B receptor 1,UNIPROT
1790294,1087,GABA-B-R1,UNIPROT
1790295,1087,GABA-BR1,UNIPROT
1790296,1087,GABABR1,UNIPROT
1790291,1087,Gabbr1,GENE_SYMBOL
1790292,1087,Gamma-aminobutyric acid type B receptor subunit 1,UNIPROT
1790297,1087,Gb1,UNIPROT
1790303,1088,1.8.1.7,EC_NUMBER
869552,1088,GLUR,GENE_SYMBOL_OTHER
1790301,1088,"Glutathione reductase, mitochondrial",UNIPROT
1790302,1088,GRase,UNIPROT
869553,1088,GRD1,GENE_SYMBOL_OTHER
1790298,1088,GSR,GENE_SYMBOL
1790308,1089,1.4.3.21,EC_NUMBER
1790309,1089,1.4.3.4,EC_NUMBER
1790305,1089,Amine oxidase [flavin-containing] B,UNIPROT
1790307,1089,MAO-B,UNIPROT
1790304,1089,MAOB,GENE_SYMBOL
1790306,1089,Monoamine oxidase type B,UNIPROT
1790314,1090,2.1.1.184,EC_NUMBER
1790310,1090,erm,GENE_SYMBOL
1790312,1090,ErmAM,UNIPROT
1790313,1090,Macrolide-lincosamide-streptogramin B resistance protein,UNIPROT
1790311,1090,rRNA adenine N-6-methyltransferase,UNIPROT
1790321,1091,5.3.1.8,EC_NUMBER
1790317,1091,Mannose-6-phosphate isomerase,UNIPROT
1790315,1091,MPI,GENE_SYMBOL
1790318,1091,Phosphohexomutase,UNIPROT
1790319,1091,Phosphomannose isomerase,UNIPROT
1790320,1091,PMI,UNIPROT
869571,1091,PMI1,GENE_SYMBOL_OTHER
1790332,1092,1.14.14.16,EC_NUMBER
1790326,1092,21-OHase,UNIPROT
869579,1092,CYP21,GENE_SYMBOL_OTHER
1790322,1092,CYP21A2,GENE_SYMBOL
869580,1092,CYP21B,GENE_SYMBOL_OTHER
1790327,1092,Cytochrome P-450c21,UNIPROT
1790328,1092,Cytochrome P450 21,UNIPROT
1790329,1092,Cytochrome P450 XXI,UNIPROT
1790330,1092,Cytochrome P450-C21,UNIPROT
1790331,1092,Cytochrome P450-C21B,UNIPROT
1790325,1092,Steroid 21-hydroxylase,UNIPROT
1790339,1093,3.1.4.12,EC_NUMBER
1790340,1093,3.1.4.3,EC_NUMBER
1790337,1093,Acid sphingomyelinase,UNIPROT
869592,1093,ASM,GENE_SYMBOL_OTHER
1790338,1093,aSMase,UNIPROT
1790333,1093,SMPD1,GENE_SYMBOL
1790335,1093,Sphingomyelin phosphodiesterase,UNIPROT
1790336,1093,"Sphingomyelin phosphodiesterase, processed form",UNIPROT
1316841,1093,Synonyms=ASM,GENE_SYMBOL_OTHER
1790599,1094,3.4.11.21,EC_NUMBER
1790598,1094,Aspartyl aminopeptidase,UNIPROT
869852,1094,ASPEP,GENE_SYMBOL_OTHER
869853,1094,DAP,GENE_SYMBOL_OTHER
1790595,1094,DNPEP,GENE_SYMBOL
1790601,1095,DNA polymerase delta subunit 2,UNIPROT
1790602,1095,DNA polymerase delta subunit p50,UNIPROT
1790600,1095,POLD2,GENE_SYMBOL
1790604,1096,DNA polymerase delta subunit 2,UNIPROT
1790605,1096,DNA polymerase delta subunit p50,UNIPROT
1790603,1096,POLD2,GENE_SYMBOL
1790609,1097,1.1.1.34,EC_NUMBER
1790607,1097,3-hydroxy-3-methylglutaryl-coenzyme A reductase,UNIPROT
1790608,1097,HMG-CoA reductase,UNIPROT
1790606,1097,Hmgcr,GENE_SYMBOL
1790614,1098,6.3.5.2,EC_NUMBER
1790613,1098,Glutamine amidotransferase,UNIPROT
1790611,1098,GMP synthase [glutamine-hydrolyzing],UNIPROT
1790612,1098,GMP synthetase,UNIPROT
1790610,1098,Gmps,GENE_SYMBOL
1790629,1099,3.6.1.5,EC_NUMBER
1790618,1099,ATP diphosphohydrolase,UNIPROT
1790624,1099,ATP-DPH,UNIPROT
1790625,1099,ATPDase,UNIPROT
869874,1099,CD39,GENE_SYMBOL_OTHER
1790623,1099,CD_antigen=CD39,UNIPROT
1790620,1099,Ecto-apyrase,UNIPROT
1790619,1099,Ecto-ATP diphosphohydrolase 1,UNIPROT
1790627,1099,Ecto-ATPase 1,UNIPROT
1790626,1099,Ecto-ATPDase 1,UNIPROT
1790617,1099,Ectonucleoside triphosphate diphosphohydrolase 1,UNIPROT
1790615,1099,ENTPD1,GENE_SYMBOL
1790621,1099,Lymphoid cell activation antigen,UNIPROT
1790628,1099,NTPDase1,UNIPROT
1790622,1099,Nucleoside triphosphate diphosphohydrolase 1,UNIPROT
1790616,1099,Synonyms=CD39,GENE_SYMBOL_OTHER
1790644,1100,3.6.1.5,EC_NUMBER
1790633,1100,ATP diphosphohydrolase,UNIPROT
1790639,1100,ATP-DPH,UNIPROT
1790640,1100,ATPDase,UNIPROT
869886,1100,Cd39,GENE_SYMBOL_OTHER
1790638,1100,CD_antigen=CD39,UNIPROT
1790635,1100,Ecto-apyrase,UNIPROT
1790634,1100,Ecto-ATP diphosphohydrolase 1,UNIPROT
1790642,1100,Ecto-ATPase 1,UNIPROT
1790641,1100,Ecto-ATPDase 1,UNIPROT
1790632,1100,Ectonucleoside triphosphate diphosphohydrolase 1,UNIPROT
1790630,1100,Entpd1,GENE_SYMBOL
1790636,1100,Lymphoid cell activation antigen,UNIPROT
1790643,1100,NTPDase1,UNIPROT
1790637,1100,Nucleoside triphosphate diphosphohydrolase 1,UNIPROT
1790631,1100,Synonyms=Cd39,GENE_SYMBOL_OTHER
1790649,1101,3.5.1.98,EC_NUMBER
1790648,1101,HD5,UNIPROT
1790645,1101,Hdac5,GENE_SYMBOL
1790646,1101,Histone deacetylase 5,UNIPROT
1790647,1101,Histone deacetylase mHDA1,UNIPROT
1790658,1102,3.1.16.1,EC_NUMBER
1790651,1102,5'-3' exonuclease PLD3,UNIPROT
1790652,1102,Choline phosphatase 3,UNIPROT
1790653,1102,HindIII K4L homolog,UNIPROT
1790654,1102,Hu-K4,UNIPROT
1790655,1102,Phosphatidylcholine-hydrolyzing phospholipase D3,UNIPROT
1790656,1102,Phospholipase D3,UNIPROT
1790657,1102,PLD 3,UNIPROT
1790650,1102,PLD3,GENE_SYMBOL
1790662,1103,V-ATPase subunit B,UNIPROT
1790660,1103,Vacuolar proton pump subunit B,UNIPROT
1790659,1103,VATB,GENE_SYMBOL
1790671,1104,3.1.1.1,EC_NUMBER
1790666,1104,Carboxyesterase ES-3,UNIPROT
1790665,1104,Carboxylesterase 1E,UNIPROT
869913,1104,Ces1,GENE_SYMBOL_OTHER
1790663,1104,Ces1e,GENE_SYMBOL
1790668,1104,Egasyn,UNIPROT
1790667,1104,ES-HTEL,UNIPROT
1790669,1104,Liver carboxylesterase 3,UNIPROT
1790670,1104,pI 5.5 esterase,UNIPROT
1790677,1105,1.14.14.-,EC_NUMBER
1790675,1105,Arachidonic acid epoxygenase,UNIPROT
869923,1105,Cyp2c-23,GENE_SYMBOL_OTHER
1790672,1105,Cyp2c23,GENE_SYMBOL
1790676,1105,CYPIIC23,UNIPROT
1790674,1105,Cytochrome P450 2C23,UNIPROT
1236876,1105,Synonyms=Cyp2c-23,GENE_SYMBOL_OTHER
1790678,1106,KCNA7,GENE_SYMBOL
1790679,1106,Potassium voltage-gated channel subfamily A member 7,UNIPROT
1790680,1106,Voltage-gated potassium channel subunit Kv1.7,UNIPROT
1796940,1107,2.1.3.2,EC_NUMBER
1796938,1107,3.5.1.2,EC_NUMBER
1796941,1107,3.5.2.3,EC_NUMBER
1796939,1107,6.3.4.16,EC_NUMBER
1796937,1107,6.3.5.5,EC_NUMBER
1796929,1107,Ammonium-dependent carbamoyl phosphate synthase,UNIPROT
1796930,1107,Aspartate carbamoyltransferase,UNIPROT
1796925,1107,Cad,GENE_SYMBOL
1796932,1107,Carbamoyl phosphate synthetase 2-aspartate transcarbamylase-dihydroorotase,UNIPROT
1796935,1107,CPS,UNIPROT
1796936,1107,CPSase,UNIPROT
1796931,1107,Dihydroorotase,UNIPROT
1796933,1107,GATase,UNIPROT
1796934,1107,GLNase,UNIPROT
1796928,1107,Glutamine amidotransferase,UNIPROT
1796927,1107,Glutamine-dependent carbamoyl-phosphate synthase,UNIPROT
1796926,1107,Multifunctional protein CAD,UNIPROT
1796945,1108,Osm-9-like TRP channel 4,UNIPROT
1796948,1108,OTRPC4,UNIPROT
1796944,1108,Transient receptor potential cation channel subfamily V member 4,UNIPROT
1796942,1108,Trpv4,GENE_SYMBOL
1796947,1108,TrpV4,UNIPROT
1796946,1108,Vanilloid receptor-related osmotically-activated channel,UNIPROT
1796949,1108,VR-OAC,UNIPROT
883862,1108,Vroac,GENE_SYMBOL_OTHER
1796955,1109,3.1.3.16,EC_NUMBER
1796954,1109,PP2C-zeta,UNIPROT
1796950,1109,Ppm1j,GENE_SYMBOL
883870,1109,Ppp2cz,GENE_SYMBOL_OTHER
1796952,1109,Protein phosphatase 1J,UNIPROT
1796953,1109,Protein phosphatase 2C isoform zeta,UNIPROT
1796959,1110,2.7.11.18,EC_NUMBER
1796958,1110,MLCK2,UNIPROT
1796956,1110,MYLK2,GENE_SYMBOL
1796957,1110,"Myosin light chain kinase 2, skeletal/cardiac muscle",UNIPROT
1796965,1111,Apical sodium-dependent bile acid transporter,UNIPROT
883880,1111,ASBT,GENE_SYMBOL_OTHER
1796971,1111,ASBT,UNIPROT
1796972,1111,IBAT,UNIPROT
1796966,1111,Ileal Na(+)/bile acid cotransporter,UNIPROT
1796967,1111,Ileal sodium-dependent bile acid transporter,UNIPROT
1796964,1111,Ileal sodium/bile acid cotransporter,UNIPROT
883881,1111,ISBT,GENE_SYMBOL_OTHER
1796973,1111,ISBT,UNIPROT
1796968,1111,Na(+)-dependent ileal bile acid transporter,UNIPROT
883882,1111,NTCP2,GENE_SYMBOL_OTHER
1796960,1111,SLC10A2,GENE_SYMBOL
1796969,1111,"Sodium/taurocholate cotransporting polypeptide, ileal",UNIPROT
1796970,1111,Solute carrier family 10 member 2,UNIPROT
1796974,1112,Prkcsh,GENE_SYMBOL
1796975,1112,Protein kinase C substrate 80K-H,UNIPROT
1243246,1112,Synonyms=Prkcsh_predicted,GENE_SYMBOL_OTHER
1796985,1113,5.2.1.8,EC_NUMBER
1796979,1113,Cyclophilin A,UNIPROT
1796980,1113,Cyclosporin A-binding protein,UNIPROT
1796982,1113,p1B15,UNIPROT
1796983,1113,p31,UNIPROT
1796977,1113,Peptidyl-prolyl cis-trans isomerase A,UNIPROT
1796978,1113,"Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",UNIPROT
1796976,1113,Ppia,GENE_SYMBOL
1796984,1113,PPIase A,UNIPROT
1796981,1113,Rotamase A,UNIPROT
1796990,1114,APNH,UNIPROT
883908,1114,APNH1,GENE_SYMBOL_OTHER
1796991,1114,"Na(+)/H(+) antiporter, amiloride-sensitive",UNIPROT
1796992,1114,Na(+)/H(+) exchanger 1,UNIPROT
1796994,1114,NHE-1,UNIPROT
883909,1114,NHE1,GENE_SYMBOL_OTHER
1796986,1114,SLC9A1,GENE_SYMBOL
1796989,1114,Sodium/hydrogen exchanger 1,UNIPROT
1796993,1114,Solute carrier family 9 member 1,UNIPROT
1796987,1114,Synonyms=APNH1,GENE_SYMBOL_OTHER
1797005,1115,2.3.1.26,EC_NUMBER
883917,1115,ACACT,GENE_SYMBOL_OTHER
883918,1115,ACACT1,GENE_SYMBOL_OTHER
883919,1115,ACAT,GENE_SYMBOL_OTHER
1797004,1115,ACAT-1,UNIPROT
883920,1115,ACAT1,GENE_SYMBOL_OTHER
1243272,1115,ACAT1 {ECO:0000303|PubMed:11294643,GENE_SYMBOL_OTHER
1797002,1115,Acyl-coenzyme A:cholesterol acyltransferase 1,UNIPROT
1797003,1115,Cholesterol acyltransferase 1,UNIPROT
1243273,1115,ECO:0000303|PubMed:32433613,GENE_SYMBOL_OTHER
883921,1115,SOAT,GENE_SYMBOL_OTHER
1796995,1115,SOAT1,GENE_SYMBOL
883922,1115,STAT,GENE_SYMBOL_OTHER
1797001,1115,Sterol O-acyltransferase 1,UNIPROT
1243269,1115,Synonyms=ACACT,GENE_SYMBOL_OTHER
1797012,1116,3.4.11.7,EC_NUMBER
1797008,1116,Aminopeptidase A,UNIPROT
1797011,1116,AP-A,UNIPROT
1797009,1116,CD_antigen=CD249,UNIPROT
1797010,1116,EAP,UNIPROT
1797006,1116,Enpep,GENE_SYMBOL
1797007,1116,Glutamyl aminopeptidase,UNIPROT
1797018,1117,Heterogeneous nuclear ribonucleoprotein I,UNIPROT
1797021,1117,hnRNP I,UNIPROT
1797017,1117,Polypyrimidine tract-binding protein 1,UNIPROT
883936,1117,Ptb,GENE_SYMBOL_OTHER
1797020,1117,PTB,UNIPROT
1797013,1117,Ptbp1,GENE_SYMBOL
883937,1117,Pybp,GENE_SYMBOL_OTHER
1797022,1117,PYBP,UNIPROT
1797019,1117,Pyrimidine-binding protein,UNIPROT
883938,1117,Tbfii,GENE_SYMBOL_OTHER
884850,1118,Gprc1d,GENE_SYMBOL_OTHER
1797958,1118,Grm4,GENE_SYMBOL
1797961,1118,Metabotropic glutamate receptor 4,UNIPROT
884851,1118,Mglur4,GENE_SYMBOL_OTHER
1797962,1118,mGluR4,UNIPROT
1797964,1119,Beta-tubulin,UNIPROT
1797963,1119,Tubulin beta chain,UNIPROT
1797978,1120,1.1.1.239,EC_NUMBER
1797977,1120,1.1.1.62,EC_NUMBER
1797975,1120,17-beta-HSD 2,UNIPROT
1797968,1120,17-beta-hydroxysteroid dehydrogenase type 2,UNIPROT
1797969,1120,20 alpha-hydroxysteroid dehydrogenase,UNIPROT
1797976,1120,20-alpha-HSD,UNIPROT
1797970,1120,E2DH,UNIPROT
884857,1120,EDH17B2,GENE_SYMBOL_OTHER
1797971,1120,Estradiol 17-beta-dehydrogenase 2,UNIPROT
1797965,1120,HSD17B2,GENE_SYMBOL
1797972,1120,Microsomal 17-beta-hydroxysteroid dehydrogenase,UNIPROT
884858,1120,SDR9C2,GENE_SYMBOL_OTHER
1797973,1120,Short chain dehydrogenase/reductase family 9C member 2,UNIPROT
1797974,1120,Testosterone 17-beta-dehydrogenase,UNIPROT
1797981,1121,GABA(A) receptor subunit rho-1,UNIPROT
1797982,1121,GABA(C) receptor,UNIPROT
1797979,1121,Gabrr1,GENE_SYMBOL
1797980,1121,Gamma-aminobutyric acid receptor subunit rho-1,UNIPROT
1797990,1122,2.7.10.1,EC_NUMBER
1797986,1122,GP145-TrkC,UNIPROT
1797987,1122,Neurotrophic tyrosine kinase receptor type 3,UNIPROT
1797985,1122,NT-3 growth factor receptor,UNIPROT
1797983,1122,Ntrk3,GENE_SYMBOL
1797989,1122,Trk-C,UNIPROT
884875,1122,TrkC,GENE_SYMBOL_OTHER
1797988,1122,TrkC tyrosine kinase,UNIPROT
885257,1123,Nr1b1,GENE_SYMBOL_OTHER
1798392,1123,Nuclear receptor subfamily 1 group B member 1,UNIPROT
1798393,1123,RAR-alpha,UNIPROT
1798389,1123,Rara,GENE_SYMBOL
1798391,1123,Retinoic acid receptor alpha,UNIPROT
1798410,1124,2.4.2.-,EC_NUMBER
1798409,1124,2.4.2.30,EC_NUMBER
1798399,1124,ADP-ribosyltransferase diphtheria toxin-like 2,UNIPROT
1798407,1124,ADPRT-2,UNIPROT
885262,1124,Adprt2,GENE_SYMBOL_OTHER
885263,1124,Adprtl2,GENE_SYMBOL_OTHER
1798406,1124,ARTD2,UNIPROT
885264,1124,Aspartl2,GENE_SYMBOL_OTHER
1798400,1124,DNA ADP-ribosyltransferase PARP2,UNIPROT
1798405,1124,mPARP-2,UNIPROT
1798401,1124,NAD(+) ADP-ribosyltransferase 2,UNIPROT
1798408,1124,pADPRT-2,UNIPROT
1798404,1124,PARP-2,UNIPROT
1798394,1124,Parp2,GENE_SYMBOL
1798398,1124,Poly [ADP-ribose] polymerase 2,UNIPROT
1798402,1124,Poly[ADP-ribose] synthase 2,UNIPROT
1798403,1124,Protein poly-ADP-ribosyltransferase PARP2,UNIPROT
1798415,1125,4.6.1.2,EC_NUMBER
1798414,1125,GCS-beta-2,UNIPROT
1798413,1125,Guanylate cyclase soluble subunit beta-2,UNIPROT
1798412,1125,GUCY1B2,GENE_SYMBOL
1798421,1126,3.4.21.-,EC_NUMBER
1798418,1126,Lactoferricin-B,UNIPROT
1798419,1126,Lactoferrin,UNIPROT
1798417,1126,Lactotransferrin,UNIPROT
1798420,1126,Lfcin-B,UNIPROT
1798416,1126,LTF,GENE_SYMBOL
1798426,1127,2.7.7.7,EC_NUMBER
1798424,1127,DNA polymerase alpha catalytic subunit,UNIPROT
1798425,1127,DNA polymerase alpha catalytic subunit p180,UNIPROT
885286,1127,Pola,GENE_SYMBOL_OTHER
1798422,1127,Pola1,GENE_SYMBOL
1798430,1128,CCK-A receptor,UNIPROT
1798431,1128,CCK-AR,UNIPROT
1798432,1128,CCK1-R,UNIPROT
1798427,1128,Cckar,GENE_SYMBOL
1798428,1128,Cholecystokinin receptor type A,UNIPROT
1798429,1128,Cholecystokinin-1 receptor,UNIPROT
1798438,1129,DA transporter,UNIPROT
885297,1129,Dat,GENE_SYMBOL_OTHER
1798439,1129,DAT,UNIPROT
885298,1129,Dat1,GENE_SYMBOL_OTHER
1798433,1129,Slc6a3,GENE_SYMBOL
1798436,1129,Sodium-dependent dopamine transporter,UNIPROT
1798437,1129,Solute carrier family 6 member 3,UNIPROT
1791673,1130,BK channel,UNIPROT
1791674,1130,BKCA alpha,UNIPROT
1791672,1130,Calcium-activated potassium channel subunit alpha-1,UNIPROT
1791675,1130,"Calcium-activated potassium channel, subfamily M subunit alpha-1",UNIPROT
1791676,1130,K(VCA)alpha,UNIPROT
1791677,1130,KCa1.1,UNIPROT
878768,1130,Kcnma,GENE_SYMBOL_OTHER
1791670,1130,Kcnma1,GENE_SYMBOL
1791678,1130,Maxi K channel,UNIPROT
1791682,1130,MaxiK,UNIPROT
1791685,1130,mSlo,UNIPROT
1791683,1130,mSlo1,UNIPROT
1791684,1130,Slo homolog,UNIPROT
1791679,1130,Slo-alpha,UNIPROT
1791680,1130,Slo1,UNIPROT
1791681,1130,Slowpoke homolog,UNIPROT
1791691,1131,2.7.11.17,EC_NUMBER
1791688,1131,Calcium/calmodulin-dependent protein kinase type II subunit delta,UNIPROT
1791689,1131,CaM kinase II subunit delta,UNIPROT
1791690,1131,CaMK-II subunit delta,UNIPROT
1791686,1131,CAMK2D,GENE_SYMBOL
878784,1131,CAMKD,GENE_SYMBOL_OTHER
1791694,1132,120 kDa collagenase,UNIPROT
1791696,1132,3.4.24.3,EC_NUMBER
1791692,1132,colA,GENE_SYMBOL
1791693,1132,Collagenase ColA,UNIPROT
1791695,1132,Microbial collagenase,UNIPROT
1791702,1133,2.7.10.2,EC_NUMBER
1791700,1133,70 kDa zeta-chain associated protein,UNIPROT
878794,1133,SRK,GENE_SYMBOL_OTHER
1791701,1133,Syk-related tyrosine kinase,UNIPROT
1791699,1133,Tyrosine-protein kinase ZAP-70,UNIPROT
1791697,1133,ZAP70,GENE_SYMBOL
1791705,1134,"Inositol 1,4,5-trisphosphate receptor type 1",UNIPROT
878800,1134,Insp3r,GENE_SYMBOL_OTHER
1791710,1134,InsP3R1,UNIPROT
1791708,1134,IP-3-R,UNIPROT
1791706,1134,IP3 receptor isoform 1,UNIPROT
1791709,1134,IP3R 1,UNIPROT
1791703,1134,Itpr1,GENE_SYMBOL
1791707,1134,"Type 1 inositol 1,4,5-trisphosphate receptor",UNIPROT
1791711,1134,Type 1 InsP3 receptor,UNIPROT
879199,1135,Nr2b2,GENE_SYMBOL_OTHER
1792118,1135,Nuclear receptor coregulator 1,UNIPROT
1792119,1135,Nuclear receptor subfamily 2 group B member 2,UNIPROT
879200,1135,Rcor-1,GENE_SYMBOL_OTHER
1792117,1135,Retinoic acid receptor RXR-beta,UNIPROT
1792120,1135,Retinoid X receptor beta,UNIPROT
1792114,1135,Rxrb,GENE_SYMBOL
1792121,1136,EDNRA,GENE_SYMBOL
1792123,1136,Endothelin receptor type A,UNIPROT
1792122,1136,Endothelin-1 receptor,UNIPROT
1792124,1136,ET-A,UNIPROT
1792125,1136,ET-AR,UNIPROT
1792133,1137,2.1.1.-,EC_NUMBER
1792129,1137,Probable methyltransferase TARBP1,UNIPROT
1792130,1137,TAR RNA-binding protein 1,UNIPROT
1792131,1137,TAR RNA-binding protein of 185 kDa,UNIPROT
1792126,1137,TARBP1,GENE_SYMBOL
879211,1137,TRM3,GENE_SYMBOL_OTHER
1792132,1137,TRP-185,UNIPROT
879212,1137,TRP185,GENE_SYMBOL_OTHER
1792137,1138,Liver X receptor alpha,UNIPROT
879219,1138,LXRA,GENE_SYMBOL_OTHER
1792134,1138,NR1H3,GENE_SYMBOL
1792138,1138,Nuclear receptor subfamily 1 group H member 3,UNIPROT
1792136,1138,Oxysterols receptor LXR-alpha,UNIPROT
1793113,1139,3.4.21.70,EC_NUMBER
1793106,1139,CELA3A,GENE_SYMBOL
1793109,1139,Chymotrypsin-like elastase family member 3A,UNIPROT
880128,1139,ELA3,GENE_SYMBOL_OTHER
880129,1139,ELA3A,GENE_SYMBOL_OTHER
1793110,1139,Elastase IIIA,UNIPROT
1793111,1139,Elastase-3A,UNIPROT
1793112,1139,Protease E,UNIPROT
1793124,1140,2.3.2.13,EC_NUMBER
1793117,1140,Epidermal TGase,UNIPROT
880136,1140,KTG,GENE_SYMBOL_OTHER
1793116,1140,Protein-glutamine gamma-glutamyltransferase K,UNIPROT
1793120,1140,TG(K),UNIPROT
1793122,1140,TGase K,UNIPROT
1793123,1140,TGase-1,UNIPROT
1793121,1140,TGK,UNIPROT
1793114,1140,TGM1,GENE_SYMBOL
1793118,1140,Transglutaminase K,UNIPROT
1793119,1140,Transglutaminase-1,UNIPROT
1793129,1141,1.2.1.3,EC_NUMBER
1793128,1141,Aldehyde dehydrogenase 8,UNIPROT
1793127,1141,Aldehyde dehydrogenase family 3 member B2,UNIPROT
1793125,1141,ALDH3B2,GENE_SYMBOL
880147,1141,ALDH8,GENE_SYMBOL_OTHER
1793135,1142,1.2.1.3,EC_NUMBER
1793131,1142,"Aldehyde dehydrogenase, mitochondrial",UNIPROT
1793132,1142,ALDH class 2,UNIPROT
1793133,1142,ALDH-E2,UNIPROT
1793134,1142,ALDH1,UNIPROT
1793130,1142,Aldh2,GENE_SYMBOL
1793140,1143,Neurokinin A receptor,UNIPROT
1793139,1143,NK-2 receptor,UNIPROT
1793143,1143,NK-2R,UNIPROT
1793142,1143,SKR,UNIPROT
1793138,1143,Substance-K receptor,UNIPROT
880158,1143,Tac2r,GENE_SYMBOL_OTHER
1793141,1143,Tachykinin receptor 2,UNIPROT
1793136,1143,Tacr2,GENE_SYMBOL
1793148,1144,5.6.2.1,EC_NUMBER
1793146,1144,DNA topoisomerase 1,UNIPROT
1793147,1144,DNA topoisomerase I,UNIPROT
880166,1144,Top-1,GENE_SYMBOL_OTHER
1793144,1144,Top1,GENE_SYMBOL
1793162,1145,2.7.10.1,EC_NUMBER
1793159,1145,gp140trk,UNIPROT
1793153,1145,High affinity nerve growth factor receptor,UNIPROT
1793154,1145,Neurotrophic tyrosine kinase receptor type 1,UNIPROT
1793149,1145,NTRK1,GENE_SYMBOL
1793160,1145,p140-TrkA,UNIPROT
1239460,1145,Synonyms=MTC,GENE_SYMBOL_OTHER
880172,1145,TRK,GENE_SYMBOL_OTHER
1793161,1145,Trk-A,UNIPROT
1793155,1145,TRK1-transforming tyrosine kinase protein,UNIPROT
880173,1145,TRKA,GENE_SYMBOL_OTHER
1480657,1145,TRKA GN  ,GENE_SYMBOL_OTHER
1793156,1145,Tropomyosin-related kinase A,UNIPROT
1793157,1145,Tyrosine kinase receptor,UNIPROT
1793158,1145,Tyrosine kinase receptor A,UNIPROT
1793172,1146,1.2.4.2,EC_NUMBER
1793164,1146,2-oxoglutarate dehydrogenase complex component E1,UNIPROT
1793165,1146,"2-oxoglutarate dehydrogenase, mitochondrial",UNIPROT
1793166,1146,Alpha-ketoglutarate dehydrogenase,UNIPROT
1793171,1146,Alpha-KGDH-E1,UNIPROT
1793168,1146,E1o,UNIPROT
1793169,1146,OGDC-E1,UNIPROT
1793163,1146,OGDH,GENE_SYMBOL
1793170,1146,OGDH-E1,UNIPROT
1793167,1146,Thiamine diphosphate (ThDP)-dependent 2-oxoglutarate dehydrogenase,UNIPROT
1793177,1147,1.6.2.4,EC_NUMBER
1793175,1147,CPR,UNIPROT
1793174,1147,NADPH--cytochrome P450 reductase,UNIPROT
1793176,1147,P450R,UNIPROT
1793173,1147,Por,GENE_SYMBOL
1793180,1148,ATP receptor,UNIPROT
1793178,1148,P2rx4,GENE_SYMBOL
1793179,1148,P2X purinoceptor 4,UNIPROT
1793182,1148,P2X4,UNIPROT
1793181,1148,Purinergic receptor,UNIPROT
1793187,1149,2.5.1.18,EC_NUMBER
1793184,1149,Glutathione S-transferase Mu 5,UNIPROT
1793185,1149,GST class-mu 5,UNIPROT
1793183,1149,GSTM5,GENE_SYMBOL
1793186,1149,GSTM5-5,UNIPROT
1793195,1150,3.4.21.27,EC_NUMBER
1793189,1150,Coagulation factor XI,UNIPROT
1793190,1150,Coagulation factor XIa heavy chain,UNIPROT
1793191,1150,Coagulation factor XIa light chain,UNIPROT
1793188,1150,F11,GENE_SYMBOL
1793193,1150,FXI,UNIPROT
1793192,1150,Plasma thromboplastin antecedent,UNIPROT
1793194,1150,PTA,UNIPROT
1793204,1151,3.4.21.38,EC_NUMBER
1793199,1151,Beta-factor XIIa part 1,UNIPROT
1793202,1151,Beta-factor XIIa part 2,UNIPROT
1793197,1151,Coagulation factor XII,UNIPROT
1793198,1151,Coagulation factor XIIa heavy chain,UNIPROT
1793200,1151,Coagulation factor XIIa light chain,UNIPROT
1793196,1151,F12,GENE_SYMBOL
1793203,1151,HAF,UNIPROT
1793201,1151,Hageman factor,UNIPROT
1794099,1152,Adra1a,GENE_SYMBOL
881112,1152,Adra1c,GENE_SYMBOL_OTHER
1794101,1152,Alpha-1A adrenergic receptor,UNIPROT
1794104,1152,Alpha-1A adrenoceptor,UNIPROT
1794102,1152,Alpha-1A adrenoreceptor,UNIPROT
