as_id,rgid,smid,type,relation,value,units,text_value,standard_type,standard_relation,standard_value,standard_units,standard_text_value,comments
9297,4972,1021909,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587041; SP_FLG: true; BARCODE: No ChipData
9298,4974,1021910,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587043; SP_FLG: true; BARCODE: No ChipData
9299,4975,1021911,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587044; SP_FLG: true; BARCODE: No ChipData
9300,4972,1021912,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587041; SP_FLG: true; BARCODE: No ChipData
9301,4976,1021913,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587042; SP_FLG: true; BARCODE: No ChipData
9302,4973,1021914,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587045; SP_FLG: true; BARCODE: No ChipData
9303,4977,1021915,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586052; SP_FLG: true; BARCODE: 003017549028
9304,4978,1021916,Kidney_Cyst (Cortex),,,,slight,Kidney_Cyst (Cortex),,,,slight,SAMPLE_ID: 0586055; SP_FLG: true; BARCODE: No ChipData
9305,4978,1021917,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0586055; SP_FLG: true; BARCODE: No ChipData
9306,4977,1021918,Kidney_Fibrosis (Medulla),,,,minimal,Kidney_Fibrosis (Medulla),,,,minimal,SAMPLE_ID: 0586052; SP_FLG: true; BARCODE: No ChipData
9307,4977,1021919,Kidney_Hyperplasia (Transitional epithelium),,,,minimal,Kidney_Hyperplasia (Transitional epithelium),,,,minimal,SAMPLE_ID: 0586052; SP_FLG: true; BARCODE: No ChipData
9308,4977,1021920,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586052; SP_FLG: true; BARCODE: No ChipData
9309,4978,1021921,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586055; SP_FLG: true; BARCODE: No ChipData
9310,4979,1021922,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586065; SP_FLG: true; BARCODE: 003017550012
9311,4980,1021923,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586061; SP_FLG: true; BARCODE: No ChipData
9312,4981,1021924,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586064; SP_FLG: true; BARCODE: No ChipData
9313,4982,1021925,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586071; SP_FLG: true; BARCODE: 003017546022
9314,4983,1021926,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586072; SP_FLG: true; BARCODE: No ChipData
9315,4982,1021927,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0586071; SP_FLG: true; BARCODE: No ChipData
9316,4982,1021928,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586071; SP_FLG: true; BARCODE: No ChipData
9317,4984,1021929,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586073; SP_FLG: true; BARCODE: No ChipData
9318,4985,1021930,Liver_Increased mitosis (Hepatocyte),,,,minimal,Liver_Increased mitosis (Hepatocyte),,,,minimal,SAMPLE_ID: 0586084; SP_FLG: true; BARCODE: 003017547006
9319,4986,1021931,Liver_Increased mitosis (Hepatocyte),,,,minimal,Liver_Increased mitosis (Hepatocyte),,,,minimal,SAMPLE_ID: 0586085; SP_FLG: true; BARCODE: No ChipData
9320,4987,1021932,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586082; SP_FLG: true; BARCODE: 003017547004
9321,4988,1021933,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586083; SP_FLG: true; BARCODE: 003017547005
9322,4987,1021934,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0586082; SP_FLG: true; BARCODE: No ChipData
9323,4988,1021935,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0586083; SP_FLG: true; BARCODE: No ChipData
9324,4985,1021936,Kidney_Cyst (Medulla),,,,slight,Kidney_Cyst (Medulla),,,,slight,SAMPLE_ID: 0586084; SP_FLG: true; BARCODE: No ChipData
9325,4985,1021937,Kidney_Mineralization (Medulla),,,,slight,Kidney_Mineralization (Medulla),,,,slight,SAMPLE_ID: 0586084; SP_FLG: true; BARCODE: No ChipData
9326,4989,1021938,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586081; SP_FLG: true; BARCODE: No ChipData
9327,4985,1021939,Kidney_Regeneration (Renal tubule),,,,slight,Kidney_Regeneration (Renal tubule),,,,slight,SAMPLE_ID: 0586084; SP_FLG: true; BARCODE: No ChipData
9328,4990,1021940,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587053; SP_FLG: true; BARCODE: 003017540009
9329,4990,1021941,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0587053; SP_FLG: true; BARCODE: No ChipData
9330,4991,1021942,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0587054; SP_FLG: false; BARCODE: No ChipData
9331,4991,1021943,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0587054; SP_FLG: true; BARCODE: No ChipData
9332,4992,1021944,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587055; SP_FLG: true; BARCODE: No ChipData
9333,4992,1021945,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587055; SP_FLG: true; BARCODE: No ChipData
9334,4993,1021946,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587052; SP_FLG: true; BARCODE: No ChipData
9335,4990,1021947,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587053; SP_FLG: true; BARCODE: No ChipData
9336,4992,1021948,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587055; SP_FLG: true; BARCODE: No ChipData
9337,4994,1021949,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587063; SP_FLG: true; BARCODE: No ChipData
9338,4994,1021950,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0587063; SP_FLG: true; BARCODE: No ChipData
9339,4994,1021951,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587063; SP_FLG: true; BARCODE: No ChipData
9340,4995,1021952,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587064; SP_FLG: true; BARCODE: No ChipData
9341,4994,1021953,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587063; SP_FLG: true; BARCODE: No ChipData
9342,4996,1021954,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587061; SP_FLG: true; BARCODE: No ChipData
9343,4994,1021955,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587063; SP_FLG: true; BARCODE: No ChipData
9344,4995,1021956,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587064; SP_FLG: true; BARCODE: No ChipData
9345,4997,1021957,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587072; SP_FLG: true; BARCODE: 003017542022
9346,4998,1021958,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0587071; SP_FLG: true; BARCODE: 003017576019
9347,4998,1021959,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587071; SP_FLG: true; BARCODE: No ChipData
9348,4999,1021960,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587073; SP_FLG: true; BARCODE: No ChipData
9349,5000,1021961,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587074; SP_FLG: true; BARCODE: No ChipData
9350,5001,1021962,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587075; SP_FLG: true; BARCODE: No ChipData
9351,5002,1021963,Liver_Fibrosis (Subserosa),,,,minimal,Liver_Fibrosis (Subserosa),,,,minimal,SAMPLE_ID: 0587083; SP_FLG: true; BARCODE: 003017543029
9352,5003,1021964,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587084; SP_FLG: true; BARCODE: No ChipData
9353,5004,1021965,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587085; SP_FLG: true; BARCODE: 003017543030
9354,5005,1021966,"Kidney_Cast,hyaline (Medulla)",,,,minimal,"Kidney_Cast,hyaline (Medulla)",,,,minimal,SAMPLE_ID: 0587081; SP_FLG: false; BARCODE: No ChipData
9355,5006,1021967,"Kidney_Cast,hyaline (Medulla)",,,,minimal,"Kidney_Cast,hyaline (Medulla)",,,,minimal,SAMPLE_ID: 0587082; SP_FLG: false; BARCODE: No ChipData
9356,5002,1021968,"Kidney_Cast,hyaline (Medulla)",,,,minimal,"Kidney_Cast,hyaline (Medulla)",,,,minimal,SAMPLE_ID: 0587083; SP_FLG: false; BARCODE: No ChipData
9357,5003,1021969,"Kidney_Cast,hyaline (Medulla)",,,,minimal,"Kidney_Cast,hyaline (Medulla)",,,,minimal,SAMPLE_ID: 0587084; SP_FLG: false; BARCODE: No ChipData
9358,5002,1021970,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0587083; SP_FLG: false; BARCODE: No ChipData
9359,5006,1021971,Kidney_Necrosis (Papilla),,,,slight,Kidney_Necrosis (Papilla),,,,slight,SAMPLE_ID: 0587082; SP_FLG: false; BARCODE: No ChipData
9360,5002,1021972,Kidney_Necrosis (Papilla),,,,slight,Kidney_Necrosis (Papilla),,,,slight,SAMPLE_ID: 0587083; SP_FLG: false; BARCODE: No ChipData
9361,5006,1021973,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587082; SP_FLG: true; BARCODE: No ChipData
9362,5002,1021974,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587083; SP_FLG: true; BARCODE: No ChipData
9363,5007,1021975,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0586095; SP_FLG: true; BARCODE: No ChipData
9364,5008,1021976,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0586091; SP_FLG: true; BARCODE: No ChipData
9365,5007,1021977,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0586095; SP_FLG: true; BARCODE: No ChipData
9366,5009,1021978,Kidney_Hyperplasia (Transitional epithelium),,,,minimal,Kidney_Hyperplasia (Transitional epithelium),,,,minimal,SAMPLE_ID: 0586094; SP_FLG: true; BARCODE: No ChipData
9367,5010,1021979,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586092; SP_FLG: true; BARCODE: No ChipData
9368,5011,1021980,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586093; SP_FLG: true; BARCODE: No ChipData
9369,5007,1021981,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586095; SP_FLG: true; BARCODE: No ChipData
9370,5012,1021982,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0586104; SP_FLG: true; BARCODE: 003017550015
9371,5013,1021983,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0586101; SP_FLG: true; BARCODE: No ChipData
9372,5014,1021984,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0586105; SP_FLG: true; BARCODE: No ChipData
9373,5014,1021985,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0586105; SP_FLG: true; BARCODE: No ChipData
9374,5015,1021986,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586102; SP_FLG: true; BARCODE: No ChipData
9375,5016,1021987,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586103; SP_FLG: true; BARCODE: No ChipData
9376,5017,1021988,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0586112; SP_FLG: true; BARCODE: No ChipData
9377,5018,1021989,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0586113; SP_FLG: false; BARCODE: No ChipData
9378,5019,1021990,Kidney_Dilatation (Renal tubule),,,,slight,Kidney_Dilatation (Renal tubule),,,,slight,SAMPLE_ID: 0586111; SP_FLG: false; BARCODE: No ChipData
9379,5019,1021991,"Kidney_Lesion,NOS (Renal tubule)",,,,minimal,"Kidney_Lesion,NOS (Renal tubule)",,,,minimal,SAMPLE_ID: 0586111; SP_FLG: false; BARCODE: No ChipData
9380,5019,1021992,Kidney_Necrosis (Papilla),,,,minimal,Kidney_Necrosis (Papilla),,,,minimal,SAMPLE_ID: 0586111; SP_FLG: false; BARCODE: No ChipData
9381,5019,1021993,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586111; SP_FLG: true; BARCODE: No ChipData
9382,5018,1021994,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586113; SP_FLG: true; BARCODE: No ChipData
9383,5020,1021995,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586114; SP_FLG: true; BARCODE: No ChipData
9384,5021,1021996,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586115; SP_FLG: true; BARCODE: No ChipData
9385,5022,1021997,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0586122; SP_FLG: false; BARCODE: No ChipData
9386,5023,1021998,Kidney_Necrosis (Papilla),,,,minimal,Kidney_Necrosis (Papilla),,,,minimal,SAMPLE_ID: 0586123; SP_FLG: false; BARCODE: No ChipData
9387,5024,1021999,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586121; SP_FLG: true; BARCODE: No ChipData
9388,5022,1022000,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0586122; SP_FLG: true; BARCODE: No ChipData
9389,5025,1022001,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587094; SP_FLG: true; BARCODE: 003017540011
9390,5026,1022002,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0587092; SP_FLG: false; BARCODE: No ChipData
9391,5026,1022003,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0587092; SP_FLG: true; BARCODE: No ChipData
9392,5025,1022004,Kidney_Cyst (Cortex),,,,slight,Kidney_Cyst (Cortex),,,,slight,SAMPLE_ID: 0587094; SP_FLG: true; BARCODE: No ChipData
9393,5027,1022005,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0587091; SP_FLG: true; BARCODE: No ChipData
9394,5026,1022006,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0587092; SP_FLG: true; BARCODE: No ChipData
9395,5027,1022007,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587091; SP_FLG: true; BARCODE: No ChipData
9396,5026,1022008,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587092; SP_FLG: true; BARCODE: No ChipData
9397,5027,1022009,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587091; SP_FLG: true; BARCODE: No ChipData
9398,5025,1022010,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587094; SP_FLG: true; BARCODE: No ChipData
9399,5028,1022011,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587101; SP_FLG: false; BARCODE: No ChipData
9400,5029,1022012,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587102; SP_FLG: false; BARCODE: 003017540022
9401,5030,1022013,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587104; SP_FLG: false; BARCODE: 003017540024
9402,5029,1022014,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587102; SP_FLG: true; BARCODE: 003017540022
9403,5030,1022015,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587104; SP_FLG: true; BARCODE: No ChipData
9404,5029,1022016,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0587102; SP_FLG: false; BARCODE: No ChipData
9405,5029,1022017,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0587102; SP_FLG: true; BARCODE: No ChipData
9406,5031,1022018,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587103; SP_FLG: true; BARCODE: No ChipData
9407,5032,1022019,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587105; SP_FLG: true; BARCODE: No ChipData
9408,5029,1022020,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587102; SP_FLG: true; BARCODE: No ChipData
9409,5031,1022021,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587103; SP_FLG: true; BARCODE: No ChipData
9410,5033,1022022,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587111; SP_FLG: false; BARCODE: 003017542024
9411,5034,1022023,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587112; SP_FLG: false; BARCODE: 003017542025
9412,5035,1022024,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587113; SP_FLG: false; BARCODE: No ChipData
9413,5033,1022025,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587111; SP_FLG: true; BARCODE: 003017542024
9414,5036,1022026,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0587114; SP_FLG: true; BARCODE: No ChipData
9415,5036,1022027,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0587114; SP_FLG: true; BARCODE: No ChipData
9416,5037,1022028,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0587115; SP_FLG: true; BARCODE: No ChipData
9417,5037,1022029,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0587115; SP_FLG: true; BARCODE: No ChipData
9418,5034,1022030,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0587112; SP_FLG: false; BARCODE: No ChipData
9419,5037,1022031,Kidney_Dilatation (Renal tubule),,,,minimal,Kidney_Dilatation (Renal tubule),,,,minimal,SAMPLE_ID: 0587115; SP_FLG: false; BARCODE: No ChipData
9420,5033,1022032,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0587111; SP_FLG: true; BARCODE: No ChipData
9421,5035,1022033,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587113; SP_FLG: true; BARCODE: No ChipData
9422,5036,1022034,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587114; SP_FLG: true; BARCODE: No ChipData
9423,5037,1022035,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0587115; SP_FLG: true; BARCODE: No ChipData
9424,5033,1022036,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587111; SP_FLG: true; BARCODE: No ChipData
9425,5037,1022037,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0587115; SP_FLG: true; BARCODE: No ChipData
9426,5038,1022038,Liver_Ground glass appearance (Centrilobular),,,,minimal,Liver_Ground glass appearance (Centrilobular),,,,minimal,SAMPLE_ID: 0587122; SP_FLG: false; BARCODE: 003017544001
9427,5039,1022039,Liver_Ground glass appearance (Centrilobular),,,,minimal,Liver_Ground glass appearance (Centrilobular),,,,minimal,SAMPLE_ID: 0587123; SP_FLG: false; BARCODE: 003017544002
9428,5040,1022040,Liver_Ground glass appearance (Centrilobular),,,,minimal,Liver_Ground glass appearance (Centrilobular),,,,minimal,SAMPLE_ID: 0587124; SP_FLG: false; BARCODE: No ChipData
9429,5041,1022041,Liver_Ground glass appearance (Centrilobular),,,,minimal,Liver_Ground glass appearance (Centrilobular),,,,minimal,SAMPLE_ID: 0587125; SP_FLG: false; BARCODE: 003017544003
9430,5042,1022042,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587121; SP_FLG: false; BARCODE: No ChipData
9431,5038,1022043,Liver_Hypertrophy (Centrilobular),,,,minimal,Liver_Hypertrophy (Centrilobular),,,,minimal,SAMPLE_ID: 0587122; SP_FLG: false; BARCODE: 003017544001
