activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type
41159,26086,16392,65458,16696,=,1.84,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,1.84,,,,
41160,90550,17525,155888,138999,=,32000.0,nM,1,IC50,,,0,4.5,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,32.0,uM,,,
41161,90551,17525,155888,138999,=,2700.0,nM,1,IC50,,,0,5.57,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.7,uM,,,
41162,90553,17525,155888,138999,=,12.0,,0,Selectivity index,,,0,,BAO_0002136,,,,,,1,Selectivity index,=,12.0,,,,
41163,43148,17525,155888,138999,=,16000.0,nM,1,EC50,,,0,4.8,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,16.0,uM,,,
41164,42998,17525,155888,138999,=,124000.0,nM,1,CC50,,,0,,BAO_0000187,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,CC50,=,124.0,uM,,,
41165,44084,17525,155888,138999,=,8.0,,0,Therapeutic index,,,0,,BAO_0000179,,,,,,1,Therapeutic index,=,8.0,,,,
41166,44075,17525,155888,138999,=,86.0,%,0,Max protection,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max protection,=,86.0,%,,,
41167,89085,17852,198738,174274,=,80000.0,nM,1,IC50,,,0,4.1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,80.0,uM,,,
41168,88051,17640,252552,218387,=,100.0,nM,1,IC50,,,0,7.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.1,uM,,,
41169,41584,17640,252552,218387,=,200.0,nM,1,IC50,,,0,6.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.2,uM,,,
41170,29411,17640,252552,218387,=,800.0,nM,1,IC50,,,0,6.1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.8,uM,,,
41171,46448,17658,309791,263664,=,24.2,nM,1,Ki,,,0,7.62,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,24.2,nM,,,
41172,46472,17658,309791,263664,=,0.3981,nM,1,Kd,,,0,9.4,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,9.4,,,,
41173,46977,17658,309791,263664,>,1000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,1000.0,nM,,,
41174,140501,17619,235524,203832,=,3.22,,0,pMIC,,,0,,BAO_0000179,,,,,,1,pMIC,=,3.22,,,,
41175,140501,17619,235553,204158,=,1.82,,0,pMIC,,,0,,BAO_0000179,,,,,,1,pMIC,=,1.82,,,,
41176,114454,17623,239069,547097,=,1131.0,mg.kg-1,1,LD50,,,0,,BAO_0002117,UO_0000308,,,,,1,LD50,=,1131.0,mg kg-1,,,
41177,117976,17623,239069,547097,=,100.0,%,0,Survival,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Survival,=,100.0,%,,,
41178,115325,17623,239069,547097,=,100.0,%,0,Survival,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Survival,=,100.0,%,,,
41179,215076,10264,91937,1387421,=,13.0,ug ml-1,0,ID50,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ID50,=,13.0,ug ml-1,,,
41180,215078,10264,91937,1387421,=,82.0,ug ml-1,0,ID50,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ID50,=,82.0,ug ml-1,,,
41181,214749,10264,91937,1387421,>,100.0,,0,Cytotoxicity,,,0,,BAO_0000179,,,,,,1,Cytotoxicity,>,100.0,,,,
41182,220747,10264,91937,1387421,=,,,0,Activity,,,0,,BAO_0000375,,,,,,1,Activity,=,,,,,
41183,195919,11219,81119,73877,=,1.3,nM,1,IC50,,,0,8.89,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.3,nM,,,
41184,195918,11219,81119,73877,=,3.5,nM,1,IC50,,,0,8.46,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.5,nM,,,
41185,215571,10264,91932,47675,=,0.1,ug ml-1,0,ID50,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ID50,=,0.1,ug ml-1,,,
41186,215572,10264,91932,47675,=,0.9,ug ml-1,0,ID50,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,ID50,=,0.9,ug ml-1,,,
41187,215565,10264,91932,47675,>,30.0,,0,Cytotoxicity,,,0,,BAO_0000179,,,,,,1,Cytotoxicity,>,30.0,,,,
41188,165529,10412,298575,253971,=,-16.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,-16.0,%,,,
41189,166152,10412,298575,253971,=,5.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,5.0,%,,,
41190,166147,10412,298575,253971,=,-16.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,-16.0,%,,,
41191,202928,10412,298575,253971,<,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,<,0.1,ug ml-1,,,
41192,165529,10412,298590,254669,<,-48.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,<,-48.0,%,,,
41193,166152,10412,298590,254669,<,-32.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,<,-32.0,%,,,
41194,166147,10412,298590,254669,<,-53.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,<,-53.0,%,,,
41195,202928,10412,298590,254669,=,0.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.5,ug ml-1,,,
41196,131835,10415,301338,607158,=,480.0,mg.kg-1,1,LD50,,,0,,BAO_0002117,UO_0000308,,,,,1,LD50,=,480.0,mg kg-1,,,
41197,224878,10415,301338,607158,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,
41198,224879,10415,301338,607158,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,
41199,160072,10424,308691,262242,=,14.0,%,0,Delta APD95,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta APD95,=,14.0,%,,,
41200,19401,10424,308691,262242,=,-3.0,%,0,Delta Vmax,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta Vmax,=,-3.0,%,,,
41201,160066,10424,308691,262242,=,10.0,%,0,Delta APD95,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta APD95,=,10.0,%,,,
41202,19406,10424,308691,262242,=,-20.0,%,0,Delta Vmax,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta Vmax,=,-20.0,%,,,
41203,160063,10424,308691,262242,=,-74.0,%,0,Delta APD95,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta APD95,=,-74.0,%,,,
41204,72541,10424,308691,262242,=,70.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,70.0,%,,,
41205,56468,10424,308691,262242,=,1.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,1.0,mg kg-1,,,
41206,56467,10424,308691,262242,=,3.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,3.0,mg kg-1,,,
41207,58694,11049,92544,3859,=,3.1,nM,1,IC50,,,0,8.51,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.1,nM,,,
41208,30400,11049,92544,3859,=,19.0,nM,1,IC50,,,0,7.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,19.0,nM,,,
41209,837,11049,92544,3859,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
41210,1894,11049,92544,3859,=,56.0,nM,1,IC50,,,0,7.25,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,56.0,nM,,,
41211,175949,11049,92544,3859,=,0.12,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,0.12,mg kg-1,,,
41212,181925,11049,92544,3859,=,0.032,,0,MED,,,0,,BAO_0000179,,,,,,1,MED,=,0.032,,,,
41213,181928,11049,92544,3859,,,,0,MED,Not Active,,0,,BAO_0000179,,,,,,1,MED,,,,,,
41214,205837,10566,69950,1503737,=,0.046,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,0.046,ug ml-1,,,
41215,194087,11077,113770,1543813,=,6.026,nM,1,Kd,,,0,8.22,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,8.22,,,,
41216,194093,11077,113770,1543813,>,1000.0,nM,1,Kd,,,0,,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,<,6.0,,,,
41217,58516,10657,123757,33086,=,24.0,nM,1,Ki,,,0,7.62,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.024,uM,,,
41218,31731,10657,123757,33086,=,0.43,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.43,uM,,,
41219,32099,9867,58214,53864,=,22000.0,nM,1,IC50,,,0,4.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,uM,,,
41220,66720,9923,137236,122642,=,165000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,165.0,uM,,,
41221,66741,9923,137236,122642,=,308000.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,308.0,uM,,,
41222,66720,9923,137217,122555,=,250000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,250.0,uM,,,
41223,66744,9923,137217,122555,,,nM,0,Ki,Not Determined,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,,,uM,,,
41224,66720,9923,137188,122380,>,1250000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1250.0,uM,,,
41225,66741,9923,137188,122380,>,400000.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,400.0,uM,,,
41226,66720,9923,137198,122954,=,125000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,125.0,uM,,,
41227,66741,9923,137198,122954,=,49000.0,nM,1,Ki,,,0,4.31,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,49.0,uM,,,
41228,204515,9939,146252,1542075,=,0.12,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.12,ug ml-1,,,
41229,203511,9939,146252,1542075,=,0.12,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.12,ug ml-1,,,
41230,206925,9939,146252,1542075,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
41231,205433,9939,146252,1542075,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
41232,206540,9939,146252,1542075,=,0.12,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.12,ug ml-1,,,
41233,110579,9939,146252,1542075,=,89.6,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,89.6,mg kg-1,,,
41234,110580,9939,146252,1542075,=,0.08,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,0.08,mg kg-1,,,
41235,204515,9939,146310,1704096,=,0.25,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.25,ug ml-1,,,
41236,203511,9939,146310,1704096,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
41237,38217,9939,146310,1704096,>,128.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,128.0,ug ml-1,,,
41238,206925,9939,146310,1704096,=,0.12,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.12,ug ml-1,,,
41239,205433,9939,146310,1704096,=,0.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.5,ug ml-1,,,
41240,206540,9939,146310,1704096,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
41241,110580,9939,146310,1704096,=,1.6,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,1.6,mg kg-1,,,
41242,126261,10015,312857,265886,=,100.0,%,0,Analgesia,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Analgesia,=,100.0,%,,,
41243,126259,10015,312857,265886,=,0.0,%,0,Analgesia,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Analgesia,=,0.0,%,,,
41244,149149,10015,312857,265886,>,100.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,100.0,nM,,,
41245,162705,10015,312857,265886,=,29.0,%,0,Reversal,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Reversal,=,29.0,%,,,
41246,162704,10015,312857,265886,=,71.0,%,0,Reversal,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Reversal,=,71.0,%,,,
41247,162701,10015,312857,265886,,,,0,Reversal,Not Active,,0,,BAO_0000179,,,,,,1,Reversal,,,%,,,
41248,134692,10015,312857,265886,=,1.0,,0,Reversal type,,,0,,BAO_0000179,,,,,,1,Reversal type,=,1.0,,,,
41249,29632,10168,74223,605063,=,210.0,nM,1,Ki,,,0,6.68,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,210.0,nM,,,
41250,30862,10168,74223,605063,=,1000.0,nM,1,Ki,,,0,6.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1000.0,nM,,,
41251,229829,10168,74223,605063,=,4.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,4.7,,,,
41252,57732,10890,314468,548323,=,0.06,,0,Potency ratio,,,0,,BAO_0000179,,,,,,1,Potency ratio,=,0.06,,,,
41253,55979,10890,314468,548323,=,22.0,min,0,Half duration,,,0,,BAO_0000179,UO_0000031,http://qudt.org/vocab/unit#MinuteTime,,,,1,Half duration,=,22.0,min,,,
41254,74765,10890,314468,548323,<,0.5,ml min-1,0,Increase in CBF,,,0,,BAO_0000179,,,,,,1,Increase in CBF,<,0.5,ml min-1,,,
41255,126249,10116,39690,37240,=,68.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,68.0,mg kg-1,,,
41256,126250,10116,39690,37240,=,41.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,41.0,mg kg-1,,,
41257,133324,10116,39690,37240,=,117.0,mg kg-1,0,TD50,,,0,,BAO_0000179,UO_0000308,,,,,1,TD50,=,117.0,mg kg-1,,,
41258,126247,10116,39690,37240,=,143.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,143.0,mg kg-1,,,
41259,165694,10116,39690,37240,=,26.4,ug ml-1,0,Activity,,,0,,BAO_0000181,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Activity,=,26.4,ug ml-1,,,
41260,165693,10116,39690,37240,=,14.6,ug ml-1,0,Activity,,,0,,BAO_0000181,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Activity,=,14.6,ug ml-1,,,
41261,165690,10116,39690,37240,=,2.11,ug ml-1,0,Activity,,,0,,BAO_0000181,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Activity,=,2.11,ug ml-1,,,
41262,165689,10116,39690,37240,=,0.28,ug ml-1,0,Activity,,,0,,BAO_0000181,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Activity,=,0.28,ug ml-1,,,
41263,167151,10116,39690,37240,=,2.0,,0,Activity,,,0,,BAO_0000375,,,,,,1,Activity,=,2.0,,,,
41264,186035,10116,39690,37240,=,1.0,,0,No. of rats died,,,0,,BAO_0000179,,,,,,1,No. of rats died,=,1.0,,,,
41265,168689,9890,167971,148677,=,-38.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,-38.0,%,,,
41266,168682,9890,167971,148677,=,-62.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,-62.0,%,,,
41267,168677,9890,167971,148677,=,-50.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,-50.0,%,,,
41268,227476,9890,167971,148677,=,60.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,60.0,,,,
41269,168819,9890,167971,148677,=,-41.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,-41.0,%,,,
41270,168687,9890,167971,148677,=,-38.0,%,0,Change,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Change,=,-38.0,%,,,
41271,24459,10185,84630,77637,=,11.94,M-1.s-1,1,k_on,,,0,,BAO_0000179,,,,,,1,Ko,=,11.94,M-1 s-1,,,
41272,24157,10185,84630,77637,=,0.43,hr,1,T1/2,,,0,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,T1/2,=,25.8,min,,,
41273,157972,10680,138440,123179,=,3467368.5,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log 1/IC50,=,2.46,,,,
41274,191411,10680,138440,123179,=,-2.94,,0,Log 1/ED40,,,0,,BAO_0000179,,,,,,1,Log 1/ED40,=,-2.94,,,,
41275,20386,10680,138440,123179,=,0.19,,1,LogD,,,0,,BAO_0002129,,,,,,1,logD,=,0.19,,,,
41276,22705,10680,138440,123179,=,4.1,,0,pKa,,,0,,BAO_0002131,,,,,,1,pKa,=,4.1,,,,
41277,192625,10952,342343,288033,=,10.47,nM,1,Kd,,,0,7.98,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,7.98,,,,
41278,6309,11141,157345,140285,=,12.7,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,12.7,uM,,,
41279,100456,11141,157345,140285,=,5.7,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,5.7,uM,,,
41280,81311,11141,157345,140285,=,1.75,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,1.75,uM,,,
41281,200106,11141,157345,140285,=,2.27,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,2.27,uM,,,
41282,104094,11141,157345,140285,=,12.6,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,12.6,uM,,,
41283,6309,11141,157380,5295,=,1.2e-06,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,1.2e-06,uM,,,
41284,100456,11141,157380,5295,=,3.8e-06,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,3.8e-06,uM,,,
41285,81311,11141,157380,5295,=,1.2e-05,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,1.2e-05,uM,,,
41286,200106,11141,157380,5295,=,3e-08,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,3e-08,uM,,,
41287,104094,11141,157380,5295,=,1.4e-05,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,1.4e-05,uM,,,
41288,39798,11141,157380,5295,=,1900.0,nM,1,IC50,,,0,5.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.9,uM,,,
41289,211490,11141,157380,5295,=,99.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,99.0,%,,,
41290,6309,11141,157379,78759,=,0.029,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.029,uM,,,
41291,100456,11141,157379,78759,=,0.031,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.031,uM,,,
41292,81311,11141,157379,78759,=,0.055,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.055,uM,,,
41293,200106,11141,157379,78759,=,0.032,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.032,uM,,,
41294,104094,11141,157379,78759,=,0.13,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.13,uM,,,
41295,99197,11188,26686,25702,=,1.0,,0,Melanotropic activity,,,0,,BAO_0000179,,,,,,1,Melanotropic activity,=,1.0,,,,
41296,197684,11188,26686,25702,=,100.0,,0,Melanotropic potency,,,0,,BAO_0000179,,,,,,1,Melanotropic potency,=,100.0,,,,
41297,195919,11219,81140,74313,=,2.5,nM,1,IC50,,,0,8.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.5,nM,,,
41298,195918,11219,81140,74313,=,5.9,nM,1,IC50,,,0,8.23,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.9,nM,,,
41299,20390,11219,81140,74313,=,2.3,,1,LogD6.5,,,0,,BAO_0000179,,,,,,1,LogD6.5,=,2.3,,,,
41300,20391,11219,81140,74313,=,3.1,,1,LogD7.4,,,0,,BAO_0000179,,,,,,1,LogD7.4,=,3.1,,,,
41301,20650,11219,81140,74313,=,2546.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,=,2.546,mg ml-1,,,
41302,13149,11219,81140,74313,=,2.99,ug ml-1,0,Average peak Concn.,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Average peak Concn.,=,2.99,ug ml-1,,,
41303,13143,11219,81140,74313,=,573.33,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,Average AUC,=,34.4,ug min-1 ml-1,,,
41304,13148,11219,81140,74313,=,4.99,ug ml-1,0,Average peak Concn.,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Average peak Concn.,=,4.99,ug ml-1,,,
41305,13147,11219,81140,74313,=,5.05,ug ml-1,0,Average peak Concn.,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Average peak Concn.,=,5.05,ug ml-1,,,
41306,13144,11219,81140,74313,=,9666.67,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,Average AUC,=,580.0,ug min-1 ml-1,,,
41307,13176,11219,81140,74313,=,50.0,%,1,F,,,0,,BAO_0003042,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,F,=,50.0,%,,,
41308,195919,11219,81154,73889,=,110.0,nM,1,IC50,,,0,6.96,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,110.0,nM,,,
41309,126538,11351,179814,159079,=,3.5,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,3.5,mg kg-1,,,
41310,137803,11351,179814,159079,=,60.0,%,0,Response,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Response,=,60.0,%,,,
41311,126538,11351,179804,159037,=,3.2,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,3.2,mg kg-1,,,
41312,126543,11351,179804,159037,,,mg.kg-1,0,ED50,Not Active,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,,,mg kg-1,,,
41313,137802,11351,179801,676862,=,50.0,%,0,Response,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Response,=,50.0,%,,,
