activity_id,bei,sei,le,lle
73984,27.39,17.83,0.51,2.74
73995,11.77,6.1,0.22,0.36
73996,11.36,5.88,0.21,0.16
74050,29.84,22.99,0.56,7.46
74051,27.89,21.49,0.53,6.76
74052,27.67,21.32,0.52,6.68
74053,30.68,23.64,0.58,7.76
74054,26.17,7.62,0.75,5.89
74061,16.88,11.99,0.32,3.51
74062,17.37,19.38,0.34,1.3
74063,16.15,18.01,0.31,0.73
74067,16.35,12.73,0.32,-0.33
74068,12.66,5.89,0.26,0.96
74069,34.72,15.51,0.65,5.95
74070,34.72,15.51,0.65,5.95
74077,13.03,8.53,0.26,0.73
74078,10.24,7.16,0.21,1.62
74079,10.19,7.03,0.22,1.96
74090,27.83,25.14,0.5,3.81
74202,17.23,5.7,0.32,5.34
74234,14.89,9.58,0.28,2.44
74235,12.14,7.81,0.23,1.24
74236,10.42,5.23,0.19,-0.19
74237,8.94,5.86,0.16,-1.91
74238,8.56,5.61,0.16,-2.13
74239,7.73,5.07,0.14,-2.62
74241,14.19,5.08,0.26,3.11
74242,14.38,5.65,0.28,3.46
74244,9.37,4.78,0.18,1.83
74250,17.95,20.73,0.36,2.58
74261,32.53,26.75,0.6,4.47
74262,40.22,33.08,0.74,6.13
74268,26.68,25.36,0.51,4.06
74269,21.33,20.27,0.41,2.32
74271,13.08,8.36,0.24,0.58
74291,15.16,7.36,0.3,4.06
74300,22.95,8.93,0.44,4.54
74301,21.65,8.42,0.41,4.07
74304,21.64,16.34,0.42,2.94
74309,35.01,18.13,0.65,4.73
74310,45.54,23.58,0.85,6.88
74312,25.29,20.68,0.46,3.04
74328,33.57,34.45,0.66,6.17
74329,40.86,33.88,0.78,6.9
74337,21.78,17.73,0.41,3.66
74341,15.16,10.97,0.29,1.73
74355,13.93,7.17,0.29,2.75
74356,12.44,6.4,0.26,1.9
74379,14.26,28.52,0.29,0.32
74383,15.04,13.37,0.29,2.06
74389,14.08,14.46,0.26,-0.33
74394,12.65,8.95,0.25,0.41
74396,14.72,11.15,0.29,1.14
74404,13.75,6.7,0.26,1.28
74411,19.87,7.93,0.38,3.88
74417,16.51,6.83,0.32,2.45
74418,15.08,6.24,0.29,1.89
74422,19.19,4.24,0.41,4.1
74425,12.13,7.85,0.22,-0.1
74426,14.65,12.58,0.27,-0.26
74427,14.8,13.58,0.28,-0.39
74429,12.91,8.28,0.24,1.78
74430,12.91,8.28,0.24,1.78
74431,11.33,7.27,0.21,1.02
74432,14.29,5.88,0.27,3.88
74433,10.42,4.29,0.2,1.59
74434,10.09,4.15,0.19,1.4
74445,3.46,,,
74454,18.96,6.1,0.35,3.88
74455,22.06,7.1,0.41,4.98
74492,17.73,7.82,0.32,3.59
74496,14.46,5.94,0.29,3.4
74557,21.14,12.97,0.39,5.86
74558,20.36,12.49,0.37,5.52
74559,20.3,12.46,0.37,5.5
74560,16.72,10.26,0.31,3.96
74566,29.17,15.47,0.56,4.48
74581,11.94,3.42,0.28,4.88
74584,20.37,4.02,0.42,6.19
74599,21.65,22.76,0.4,3.68
74625,17.69,4.69,0.36,6.21
74626,18.82,4.71,0.36,6.1
74627,13.63,5.94,0.25,6.0
74628,11.23,4.89,0.21,4.49
74629,10.15,4.42,0.19,3.81
74630,12.28,5.35,0.23,5.15
74631,12.9,5.62,0.24,5.54
74632,12.64,5.51,0.24,5.38
74633,11.65,5.08,0.22,4.76
74652,5.23,,,
74653,6.31,,,
74654,17.3,8.8,0.32,3.19
74655,13.0,6.62,0.24,1.38
74656,14.28,7.26,0.26,1.91
74657,11.12,5.66,0.21,0.59
74662,14.77,7.3,0.3,3.09
74663,16.14,7.87,0.31,3.59
74688,16.06,14.53,0.42,1.67
74691,15.38,6.47,0.34,2.02
74694,13.01,8.32,0.28,1.53
74699,39.48,29.9,0.72,6.78
74702,38.45,29.12,0.7,6.56
74703,27.19,20.6,0.5,4.16
74704,31.41,23.79,0.57,5.06
74705,28.6,21.66,0.52,4.46
74706,30.48,23.08,0.55,4.86
74714,11.43,3.78,0.22,2.68
74716,11.11,4.02,0.21,4.13
74718,14.62,4.59,0.28,6.43
74722,27.31,19.51,0.51,6.85
74749,8.09,2.44,0.15,4.7
74750,7.95,2.4,0.15,4.62
74752,25.01,23.37,0.47,2.51
74753,30.23,28.25,0.57,3.65
74762,26.48,108.02,0.48,3.92
74763,27.46,112.03,0.5,4.18
74764,19.28,78.65,0.35,2.02
74765,22.14,18.45,0.45,4.36
74766,19.31,110.42,0.39,1.26
74767,18.34,24.62,0.39,2.6
74773,10.37,6.99,0.2,-0.32
74774,14.31,9.65,0.27,1.67
74775,14.34,9.67,0.27,1.68
74776,15.06,10.16,0.29,2.05
74777,13.12,8.85,0.25,1.07
74807,17.11,18.17,0.35,2.09
74809,20.63,21.92,0.42,3.19
74813,16.18,7.47,0.3,3.88
74823,11.53,4.44,0.22,1.1
74824,16.32,13.3,0.3,2.57
74874,12.49,2.92,0.23,1.05
74875,10.69,2.98,0.21,2.37
74885,12.53,6.53,0.28,0.33
74886,21.53,11.23,0.48,3.4
74887,19.85,7.62,0.38,1.12
74888,22.46,8.62,0.43,1.93
74889,24.7,9.48,0.48,2.63
74923,27.33,9.38,0.51,6.07
74925,25.62,10.97,0.48,6.32
74927,14.56,6.09,0.3,3.92
74937,33.57,17.16,0.63,4.71
74938,31.85,16.29,0.6,4.35
74939,28.95,14.8,0.55,3.75
74951,26.09,8.83,0.48,3.42
74971,16.84,3.96,0.34,7.7
74972,11.93,2.81,0.24,5.62
74975,16.84,3.96,0.34,7.7
74984,21.21,6.33,0.44,5.89
74985,14.36,4.29,0.3,3.71
74987,15.04,5.8,0.29,4.75
74988,12.59,4.86,0.24,3.46
74990,30.58,14.89,0.58,8.36
74991,27.49,13.39,0.52,7.42
74992,30.94,15.07,0.58,8.47
74993,21.82,17.53,0.43,4.99
74994,18.26,14.67,0.36,3.71
74995,17.94,14.41,0.35,3.6
74998,19.98,9.08,0.37,5.46
74999,13.4,6.09,0.25,3.04
75001,7.29,2.73,0.14,2.67
75029,29.99,34.63,0.54,3.76
75036,12.7,7.25,0.24,0.31
75037,11.19,6.38,0.21,-0.51
75097,40.99,6.6,1.01,8.62
75102,11.83,8.88,0.23,2.36
75107,9.42,6.02,0.19,-2.8
75108,29.49,14.68,0.55,4.85
75109,32.8,16.33,0.61,5.76
75111,25.88,10.61,0.49,4.48
75112,28.77,11.79,0.54,5.28
75114,23.48,16.12,0.43,3.79
75115,20.46,14.05,0.38,2.64
75119,13.37,8.68,0.26,1.13
75120,16.34,8.86,0.32,2.25
75122,16.9,9.17,0.33,2.55
75125,15.04,6.03,0.3,2.48
75129,7.26,3.84,0.14,1.08
75130,8.44,5.19,0.18,1.39
75156,14.02,8.75,0.3,1.74
75157,12.04,7.52,0.25,1.01
75184,16.44,8.29,0.3,3.79
75199,26.49,6.38,0.52,8.29
75200,25.98,6.26,0.51,8.17
75210,23.41,7.3,0.44,4.75
75225,31.3,20.76,0.59,4.61
75226,20.61,13.67,0.39,1.83
75227,24.38,16.17,0.46,2.81
75228,34.56,22.92,0.65,5.46
75229,23.8,13.56,0.45,6.29
75230,15.78,8.99,0.3,3.19
75231,17.34,9.87,0.33,3.79
75232,20.7,11.79,0.39,5.09
75233,16.3,9.28,0.31,3.39
75234,18.37,10.46,0.35,4.19
75283,31.59,7.65,0.6,8.91
75285,31.04,7.52,0.59,8.76
75289,15.97,7.23,0.29,2.16
75298,8.63,3.14,0.17,2.27
75299,12.75,5.01,0.24,4.16
75320,23.05,8.9,0.43,4.57
75321,22.7,8.9,0.46,4.77
75323,21.53,7.42,0.4,4.19
75325,20.39,8.6,0.39,2.22
75328,16.36,9.67,0.33,3.19
75329,13.74,8.13,0.27,1.85
75330,16.78,9.92,0.34,3.4
75331,16.42,9.71,0.33,3.22
75336,15.47,5.76,0.29,3.39
75361,9.96,5.16,0.19,0.26
75371,8.81,5.51,0.18,0.77
75372,9.59,6.0,0.2,1.17
75374,16.55,8.68,0.31,2.12
75375,11.92,6.25,0.22,0.02
75377,7.38,,,
75378,7.82,,,
75389,17.08,7.13,0.34,4.54
75391,16.71,13.53,0.31,3.86
75392,16.91,13.69,0.32,3.95
75393,16.35,13.24,0.31,3.7
75406,22.46,20.83,0.44,4.01
75407,23.33,21.63,0.46,4.34
75409,19.47,12.69,0.4,2.13
75412,24.97,22.06,0.48,3.69
75413,16.06,8.62,0.34,2.83
75414,12.84,6.89,0.27,1.28
75416,16.72,8.78,0.32,3.58
75417,12.22,6.42,0.23,1.26
75418,15.34,7.31,0.3,3.1
75419,14.4,6.86,0.28,2.58
75436,40.55,36.25,0.84,6.98
75437,25.82,23.08,0.53,3.64
75448,20.12,18.02,0.38,2.56
75454,15.85,10.85,0.3,1.87
75501,15.52,17.33,0.3,2.11
75506,13.47,13.84,0.25,-0.71
75508,10.87,5.42,0.2,0.76
75509,14.56,7.08,0.27,2.9
75510,13.75,8.53,0.25,1.42
75533,30.47,24.54,0.57,3.55
75545,13.97,8.67,0.27,2.11
75546,12.39,7.69,0.24,1.47
75547,16.24,9.35,0.31,2.46
75548,15.66,9.02,0.3,2.19
75553,17.89,3.9,0.34,10.6
75556,12.44,8.01,0.26,2.57
75557,12.18,7.85,0.26,2.39
75559,7.61,1.62,0.16,6.27
75560,7.42,1.58,0.15,6.15
75561,9.96,4.67,0.19,-0.2
75565,9.05,6.75,0.17,-1.52
75566,14.88,6.5,0.29,5.85
75567,12.37,5.4,0.24,4.51
75578,12.81,3.86,0.25,4.19
75579,11.37,3.43,0.22,3.4
75580,13.43,4.05,0.26,4.53
75581,9.01,2.71,0.17,2.11
75632,23.25,11.18,0.42,5.01
75661,14.47,5.66,0.27,5.07
75663,16.7,8.91,0.31,2.81
75665,20.28,11.26,0.37,2.48
75681,9.77,2.83,0.19,9.44
75682,5.99,1.73,0.12,5.83
75689,19.1,14.81,0.39,3.69
75690,19.85,15.39,0.41,3.96
75691,21.43,16.62,0.44,4.53
75698,33.24,13.38,0.67,7.35
75699,28.03,11.29,0.57,5.95
75700,26.14,12.73,0.52,5.51
75701,23.87,11.63,0.48,4.77
75702,22.92,20.38,0.42,2.36
75704,26.15,23.25,0.48,3.13
75705,26.14,23.24,0.48,3.13
75706,21.63,19.24,0.39,2.05
75711,23.87,15.25,0.43,2.8
75726,20.48,11.34,0.55,4.4
75731,22.74,14.73,0.61,5.3
75735,49.14,12.68,0.94,5.87
75740,35.28,7.99,0.83,6.87
75748,15.55,8.56,0.29,2.58
75749,10.01,7.14,0.18,-1.21
75750,17.25,9.63,0.33,3.27
75755,17.03,27.96,0.31,0.95
75758,30.16,15.48,0.55,5.85
75760,29.77,15.28,0.55,5.75
75761,24.67,12.67,0.45,4.45
75762,19.58,10.05,0.36,3.15
75763,19.58,10.05,0.36,3.15
75766,30.18,21.98,0.55,5.33
75768,26.83,19.54,0.49,4.43
75769,20.49,14.93,0.38,2.73
75771,20.49,14.93,0.38,2.73
75775,10.2,2.25,0.19,4.34
75776,19.57,4.32,0.37,8.46
75778,20.48,4.52,0.38,8.86
75792,21.84,10.23,0.41,4.8
75828,12.16,12.64,0.23,-0.29
75839,14.51,7.48,0.27,1.05
75843,23.83,9.45,0.44,4.3
75847,18.61,8.77,0.36,5.53
75848,19.53,8.21,0.38,5.98
75849,16.31,6.88,0.33,4.22
75874,17.41,10.34,0.33,2.18
75878,12.22,15.51,0.28,-1.18
75883,14.59,4.84,0.28,5.63
75887,32.9,23.99,0.6,7.17
75936,6.15,,,
75937,3.77,,,
75938,3.6,,,
75947,15.49,17.42,0.29,1.29
75948,20.15,22.67,0.37,3.44
75949,31.65,27.59,0.59,4.96
75950,19.32,9.27,0.38,4.13
75952,13.88,10.32,0.28,1.86
75953,29.52,26.47,0.53,4.94
75954,21.53,19.3,0.39,2.85
75955,24.12,21.63,0.43,3.53
75956,24.5,21.97,0.44,3.63
75957,26.8,24.03,0.48,4.23
75958,25.82,7.87,0.49,5.3
75959,25.17,5.24,0.49,5.11
75960,20.32,4.23,0.4,4.01
75962,20.41,4.25,0.4,4.03
75963,22.35,4.66,0.44,4.47
75964,22.43,4.67,0.44,4.49
75965,27.68,5.77,0.54,5.69
75967,18.47,3.85,0.36,3.58
75968,26.63,6.91,0.52,9.03
75969,26.39,6.84,0.52,8.95
75970,22.94,5.95,0.45,7.81
75971,26.54,6.88,0.52,9.01
75972,25.55,6.63,0.5,8.68
75973,8.78,4.79,0.18,-0.76
75974,13.2,7.2,0.27,1.33
75975,16.97,9.26,0.34,3.12
75976,17.93,9.78,0.36,3.57
75977,17.99,9.81,0.36,3.6
75978,19.68,13.01,0.36,2.77
75979,20.57,13.6,0.37,3.06
75980,11.96,7.4,0.25,1.4
75981,11.28,6.98,0.23,1.13
75982,12.17,7.53,0.25,1.48
75988,14.25,4.69,0.26,1.47
75989,16.82,6.6,0.31,2.59
75990,20.34,7.72,0.38,5.47
75991,23.43,8.89,0.44,6.58
75993,20.19,8.52,0.38,5.3
75994,22.58,9.53,0.42,6.25
75996,12.83,5.25,0.24,2.88
76006,31.59,10.98,0.71,7.48
76008,28.78,8.46,0.59,7.68
76010,24.32,7.77,0.54,8.15
76013,5.15,,,
76017,15.94,5.61,0.3,6.3
76018,13.11,4.62,0.24,4.72
76020,13.98,4.92,0.26,5.2
76027,25.36,10.86,0.46,3.78
76053,24.9,26.78,0.48,4.88
76094,28.04,12.57,0.52,6.92
76096,26.3,14.57,0.49,6.63
76102,20.15,14.06,0.37,2.77
76103,19.92,13.91,0.36,2.69
76107,16.78,12.66,0.31,1.64
76108,16.57,12.5,0.3,1.56
76109,14.24,10.74,0.26,0.69
76128,13.02,10.74,0.25,-0.39
76154,7.78,2.46,0.15,6.37
76155,7.85,2.49,0.15,6.44
76163,7.57,2.29,0.15,6.69
76164,8.43,2.55,0.16,7.53
76180,23.12,8.7,0.47,5.81
76186,31.78,28.11,0.6,5.67
76187,34.54,30.55,0.65,6.24
76194,25.43,7.08,0.49,8.71
76212,19.92,16.99,0.41,0.97
76213,19.61,16.72,0.4,0.9
76220,16.7,5.09,0.34,5.64
76221,12.22,3.73,0.25,3.79
76223,16.87,5.36,0.34,5.87
76224,11.97,3.81,0.24,3.75
76226,16.08,4.91,0.33,7.18
76227,10.4,3.17,0.21,4.32
76232,22.72,21.06,0.45,4.64
76233,20.47,18.98,0.4,3.9
76234,17.66,16.37,0.35,2.97
76243,25.34,10.79,0.47,7.51
76244,16.79,7.14,0.31,4.24
76263,15.35,8.69,0.3,2.12
76264,14.58,8.26,0.28,1.71
76266,11.47,4.31,0.22,1.82
76267,10.21,3.83,0.19,1.1
76269,38.46,7.69,0.82,6.7
76270,25.93,5.06,0.63,8.19
76273,17.29,7.46,0.33,1.71
76274,22.95,9.91,0.43,3.12
76275,21.46,9.26,0.4,2.75
76277,16.27,22.67,0.29,1.22
76278,21.27,29.64,0.39,3.48
76282,20.19,16.54,0.37,3.15
76283,19.97,16.36,0.37,3.06
76285,18.79,21.36,0.36,2.74
76286,16.65,18.93,0.32,1.73
76288,14.45,8.38,0.27,2.76
76289,18.35,13.69,0.35,2.58
76290,14.76,11.01,0.28,0.91
76294,15.37,6.86,0.31,1.71
76295,16.51,6.95,0.33,2.37
76298,6.3,6.46,0.13,-2.83
76299,7.96,5.74,0.16,0.07
76303,25.39,13.51,0.48,5.48
76304,24.38,12.97,0.46,5.16
76306,18.85,9.75,0.35,4.09
76307,18.88,9.77,0.35,4.1
76407,16.24,5.93,0.3,2.93
76409,22.45,8.6,0.42,2.36
76419,26.33,9.18,0.48,3.17
76448,12.57,4.67,0.24,5.05
76451,21.53,7.42,0.4,4.32
76453,13.19,6.87,0.3,1.48
76460,12.29,3.82,0.25,4.25
76483,15.17,6.82,0.28,3.0
76485,12.42,6.89,0.24,2.11
76491,27.47,14.81,0.52,7.68
76492,26.28,14.17,0.5,7.31
76493,28.14,15.17,0.53,7.9
76494,27.13,14.63,0.51,7.58
76495,27.13,14.63,0.51,7.58
76496,12.8,9.6,0.24,0.55
76497,13.79,10.35,0.25,0.89
76498,12.8,9.6,0.24,0.55
76499,15.19,11.4,0.28,1.38
76500,12.45,9.34,0.23,0.42
76501,17.47,12.05,0.33,2.83
76502,14.89,10.27,0.28,1.58
76503,14.89,10.27,0.28,1.58
76559,17.51,9.17,0.34,4.44
76561,14.78,7.62,0.3,4.09
76565,23.8,20.87,0.44,5.28
76566,23.13,20.29,0.43,5.03
76567,20.95,18.38,0.39,4.23
76572,20.9,10.38,0.42,6.52
76573,18.05,8.96,0.37,5.29
76575,17.95,7.63,0.38,5.94
76576,19.47,8.27,0.41,6.5
76578,12.47,4.86,0.23,3.57
76579,9.12,3.55,0.17,1.46
76582,33.4,18.2,0.62,4.65
76587,18.34,6.7,0.34,2.57
76588,27.33,9.98,0.51,5.14
76589,16.55,8.1,0.32,3.17
76590,13.5,6.61,0.26,1.57
76611,43.1,37.44,0.81,7.37
76612,27.23,23.66,0.51,3.88
76616,36.78,7.49,0.71,8.57
76619,14.58,7.49,0.28,6.79
76620,13.19,6.78,0.25,5.79
76621,12.68,6.52,0.24,5.42
76646,14.28,3.57,0.28,5.42
76647,18.33,7.37,0.34,4.56
76648,12.12,5.69,0.25,2.5
76649,11.9,5.58,0.25,2.36
76652,16.64,6.51,0.35,4.7
76653,12.91,5.05,0.27,2.88
76679,16.75,10.72,0.34,3.7
76685,12.76,5.65,0.31,5.35
76686,10.42,4.62,0.25,4.05
76687,15.9,7.05,0.39,7.09
76689,14.33,8.89,0.27,2.25
76690,12.2,7.57,0.23,1.39
76691,11.56,9.35,0.22,0.42
76693,12.34,3.13,0.24,8.4
76695,9.25,2.34,0.18,6.44
76696,10.77,2.73,0.21,7.4
76697,11.46,5.07,0.22,0.44
76700,9.76,3.88,0.19,0.61
76703,20.26,8.82,0.38,4.68
76704,19.81,8.62,0.37,4.52
76706,13.23,6.06,0.26,6.22
76707,12.91,5.91,0.25,6.03
76739,13.38,11.71,0.28,2.17
76750,10.77,2.89,0.21,5.11
76773,22.23,193.62,0.54,2.23
76774,23.99,208.94,0.58,2.73
76775,24.71,215.27,0.6,2.93
76776,23.98,208.86,0.58,2.73
76777,21.6,188.18,0.52,2.06
76792,20.75,18.61,0.38,2.94
76794,18.97,17.01,0.35,2.46
76805,17.25,11.51,0.31,0.78
76812,46.42,9.13,0.9,5.31
76813,40.96,8.05,0.79,4.77
76814,48.11,9.46,0.93,5.48
76817,28.5,5.38,0.56,5.18
76819,22.51,4.25,0.44,4.05
76863,54.12,10.35,1.28,6.62
76864,45.34,10.82,1.04,6.23
76865,44.86,10.71,1.03,6.16
76877,12.07,5.9,0.22,2.29
76879,14.74,24.68,0.27,0.41
76882,17.88,6.51,0.33,3.14
76883,16.7,6.08,0.31,2.77
76888,16.62,11.13,0.31,2.98
76891,25.06,25.3,0.47,5.03
76894,18.52,24.87,0.46,4.43
76897,16.48,26.15,0.46,4.08
76932,18.91,16.97,0.37,3.92
76933,14.0,12.56,0.27,1.95
76934,15.93,14.29,0.31,2.72
76935,15.9,14.26,0.31,2.71
76939,23.83,6.74,0.48,8.36
76940,11.91,4.72,0.25,3.5
76941,19.06,9.07,0.37,5.67
76961,17.45,7.04,0.32,2.99
76966,17.3,10.57,0.38,2.59
76971,22.71,21.56,0.42,4.42
76974,31.97,38.23,0.59,6.71
76977,24.28,15.28,0.48,7.51
76978,16.04,20.82,0.3,1.96
76979,11.95,15.51,0.22,-0.44
76980,11.51,14.94,0.21,-0.7
76984,16.19,21.0,0.3,2.04
76985,11.88,15.42,0.22,-0.48
76986,15.39,19.97,0.29,1.57
76988,14.44,4.84,0.28,6.5
76992,16.63,5.2,0.31,6.79
76999,25.21,23.61,0.45,5.46
77002,25.33,23.73,0.46,5.5
77005,17.76,16.63,0.32,2.9
77015,15.21,4.05,0.28,2.92
77016,15.21,4.05,0.28,2.92
77017,16.33,4.35,0.31,3.27
77019,15.83,4.59,0.31,2.08
77020,15.83,4.59,0.31,2.08
77021,18.83,5.46,0.37,2.95
77026,12.67,69.39,0.26,-0.7
77027,10.07,55.16,0.2,-2.08
77031,14.06,77.04,0.28,0.05
77032,11.14,61.03,0.23,-1.51
77040,12.72,6.26,0.23,5.41
77041,22.14,17.55,0.43,4.91
77042,22.0,12.0,0.41,3.84
77046,18.0,66.17,0.4,0.86
77050,16.7,8.05,0.32,2.85
77051,10.71,6.56,0.22,-0.27
77052,15.4,9.43,0.32,2.07
77053,13.33,8.16,0.28,1.04
77054,14.41,8.83,0.3,1.58
77055,13.75,8.42,0.28,1.25
77060,17.76,10.78,0.33,2.69
77061,18.51,11.24,0.34,2.96
77062,19.11,11.61,0.35,3.17
77063,18.33,11.13,0.34,2.9
77064,21.79,10.32,0.4,2.51
77068,13.21,4.5,0.24,2.96
77069,15.58,7.94,0.3,2.33
77071,13.86,7.06,0.27,1.41
77072,18.96,7.76,0.36,5.25
77073,21.1,8.63,0.4,6.07
77075,16.43,7.68,0.34,4.25
77076,18.48,8.63,0.38,5.15
77077,19.44,7.81,0.37,6.04
77078,22.14,8.89,0.42,7.16
77080,16.97,7.81,0.34,4.85
77081,19.7,9.06,0.39,6.15
77083,13.2,6.83,0.24,0.64
77086,18.25,8.14,0.34,5.67
77087,14.68,6.55,0.27,3.83
77089,13.92,6.21,0.26,3.43
77097,15.37,7.69,0.29,2.51
77100,22.01,25.55,0.41,4.37
77122,23.19,9.07,0.43,5.38
77124,27.89,14.8,0.52,7.25
77146,38.49,17.21,0.71,7.68
77147,31.48,14.07,0.58,6.26
77148,28.39,12.69,0.53,5.63
77172,26.76,11.73,0.61,7.08
77173,28.13,12.33,0.64,7.52
77178,25.12,10.1,0.57,7.23
77179,23.36,9.39,0.53,6.6
77182,16.75,4.89,0.34,7.24
77184,16.43,4.8,0.34,7.12
77187,12.44,5.03,0.26,2.73
77276,23.62,17.23,0.43,5.02
77277,23.35,17.04,0.43,4.94
77279,22.96,26.36,0.42,3.9
77280,24.07,27.64,0.44,4.2
77282,19.34,22.21,0.36,3.1
77283,21.78,25.01,0.4,3.76
77300,13.53,7.22,0.27,4.04
77321,15.71,,,
77322,15.71,,,
77325,21.98,6.19,0.45,5.87
77326,16.46,4.64,0.34,4.21
77328,16.91,6.69,0.33,4.62
77329,10.91,4.32,0.22,2.28
77331,15.64,6.92,0.31,4.27
77332,14.19,6.28,0.28,3.64
77334,15.81,7.57,0.31,4.16
77335,11.02,5.28,0.22,1.9
77337,14.9,6.32,0.28,4.95
77338,10.1,4.29,0.19,2.7
77360,48.66,40.75,0.99,7.81
77361,36.79,30.81,0.75,5.34
77362,41.06,34.38,0.84,6.23
77363,37.23,31.18,0.76,5.43
77364,28.2,23.62,0.57,3.55
77365,32.1,26.88,0.65,4.36
77371,37.23,31.18,0.76,5.43
77372,26.14,21.89,0.53,3.12
77373,39.08,32.72,0.8,5.81
77374,32.1,26.88,0.65,4.36
77375,37.36,31.28,0.76,5.46
77376,33.54,28.09,0.68,4.66
77378,14.05,8.29,0.28,1.15
77379,12.42,7.33,0.25,0.23
77381,11.33,6.2,0.21,-0.16
77382,11.26,6.16,0.21,-0.19
77384,13.59,6.16,0.26,2.26
77385,13.56,6.15,0.26,2.24
77387,13.08,6.39,0.25,2.24
77388,12.9,6.3,0.24,2.14
77390,13.12,6.4,0.25,1.11
77391,10.81,5.27,0.2,-0.07
77394,16.32,19.67,0.31,1.45
77395,14.45,17.41,0.27,0.51
77397,22.38,26.75,0.41,3.6
77398,20.64,24.67,0.38,2.93
77401,15.52,10.68,0.3,2.81
77402,17.98,20.05,0.35,1.59
77403,15.82,17.64,0.31,0.58
77407,13.48,9.9,0.25,3.09
77412,9.9,6.25,0.21,2.74
77425,15.74,6.03,0.35,5.0
77426,15.36,6.45,0.33,3.81
77433,10.3,4.33,0.22,1.02
77434,7.83,5.41,0.15,0.57
77435,8.24,4.36,0.16,1.62
77436,9.73,8.53,0.2,0.34
77437,8.35,5.69,0.17,0.81
77442,19.09,10.81,0.38,3.62
77443,18.76,10.62,0.37,3.51
77445,16.8,9.35,0.31,3.11
77446,16.41,9.13,0.31,2.96
77448,26.06,12.71,0.49,5.87
77449,25.64,12.51,0.48,5.75
77552,20.95,9.93,0.43,3.37
77554,15.77,6.19,0.32,2.42
77555,23.55,13.41,0.44,6.19
77556,16.04,9.14,0.3,3.29
77557,16.04,9.14,0.3,3.29
77558,20.18,11.49,0.38,4.89
77559,16.56,9.43,0.31,3.49
77560,17.59,10.02,0.33,3.89
77583,29.75,6.84,0.57,8.37
77585,33.8,7.78,0.65,9.45
77590,10.41,3.16,0.2,4.11
77591,16.24,5.93,0.3,2.93
77612,23.06,10.89,0.48,4.3
77621,14.57,10.05,0.27,1.07
77622,13.34,9.2,0.24,0.61
77623,14.78,10.2,0.27,1.16
77624,16.82,11.61,0.31,1.92
77625,14.37,9.92,0.26,1.0
77636,8.73,3.83,0.17,2.31
77638,27.35,31.79,0.51,2.85
77639,27.47,31.94,0.51,2.89
77643,22.89,18.48,0.43,2.69
77649,22.75,11.28,0.47,4.47
77650,14.8,7.34,0.31,1.57
77651,16.21,7.94,0.31,3.07
77652,15.31,7.49,0.3,2.6
77655,14.79,7.31,0.3,2.75
77656,14.15,6.99,0.29,2.38
77664,13.01,6.03,0.25,3.19
77666,13.62,6.32,0.26,3.59
77667,13.02,6.04,0.25,3.2
77669,12.93,5.99,0.25,3.14
77670,11.2,5.19,0.21,2.02
77672,11.13,5.16,0.21,1.98
77679,12.28,5.17,0.24,1.93
77680,19.02,15.64,0.36,2.97
77714,16.53,15.53,0.32,2.06
77719,14.8,23.96,0.28,0.55
77728,14.94,15.0,0.27,0.39
77730,14.27,12.12,0.26,0.5
77738,19.77,10.14,0.4,3.21
77749,13.78,8.35,0.25,1.41
77750,21.21,6.93,0.42,6.95
77751,14.4,4.7,0.29,4.36
77752,16.67,5.44,0.33,5.22
77753,11.59,10.63,0.24,-0.15
77754,11.77,10.79,0.25,-0.07
77755,15.39,9.74,0.28,2.16
77756,13.26,8.39,0.24,1.27
77761,19.66,25.18,0.36,3.89
77762,17.95,22.99,0.33,3.11
77763,16.34,20.92,0.3,2.37
77764,16.99,13.01,0.31,2.28
77765,13.27,10.15,0.24,0.68
77766,13.12,10.05,0.24,0.62
77767,14.23,3.24,0.28,10.6
77769,9.19,2.09,0.18,7.52
77770,10.86,2.47,0.22,8.54
77771,13.72,3.12,0.27,10.29
77773,10.88,2.48,0.22,8.56
77774,10.95,2.49,0.22,8.6
77775,12.79,2.91,0.25,9.72
77778,12.21,8.7,0.26,3.38
77779,12.6,8.98,0.27,3.68
77784,7.22,3.35,0.14,-1.99
77791,33.34,25.02,0.62,4.95
77792,24.24,18.19,0.45,2.84
77798,25.3,13.63,0.66,7.56
77799,13.2,5.74,0.26,5.31
77800,13.13,5.71,0.26,5.27
77808,15.64,3.3,0.3,5.68
77809,13.99,2.95,0.26,5.07
77810,14.39,3.03,0.27,5.22
77811,13.25,2.79,0.25,4.79
77812,18.03,7.79,0.35,4.53
77813,14.99,17.44,0.29,-0.12
77815,18.68,4.02,0.37,4.95
77816,23.01,5.26,0.45,6.5
77817,17.95,5.67,0.49,7.12
77822,18.57,12.86,0.34,1.34
77823,26.64,12.73,0.55,6.26
77824,26.16,12.5,0.54,6.1
77826,28.33,21.97,0.56,4.67
77827,23.05,17.88,0.45,3.23
77829,25.6,19.86,0.5,3.93
77837,7.77,2.22,0.15,7.07
77838,6.89,1.97,0.14,6.31
77843,24.46,17.07,0.46,2.82
77844,26.1,19.48,0.49,2.84
77846,24.14,18.01,0.45,2.41
77851,24.39,21.87,0.45,2.57
77853,29.55,26.49,0.54,3.82
77854,25.97,23.28,0.48,2.95
77855,22.64,20.3,0.42,2.15
77862,26.28,20.84,0.48,2.87
